participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.BaillonQ1,player.BaillonQ2,player.BaillonQ3,player.BaillonQ4,player.BaillonQ5,player.CQ2,player.review_weather,player.review_instructions,player.window_width,player.window_height,player.browser,player.baillon_equivalent,player.pivotal_lottery,player.payment_mechanism,player.random_draw,player.event_decision,player.success,player.is_relevant,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
93,w7mcpufs,,1,63,63,terminate,Results,2021-01-11 11:11:51.643635+00:00,1,,,0.00,93,,,,,,8,1,0,16,9,Chrome Test,94,45,Wette,35,E23,0,0,0.00,1,5,izulz3y4,,,,,0
94,1t7eeees,,1,63,63,terminate,Results,2021-01-11 11:11:51.674974+00:00,1,,,10.00,94,,,,,,8,1,0,16,9,Chrome Test,11,47,Lotterie,8,E13,1,0,0.00,1,5,izulz3y4,,,,,0
95,6vpr15io,,1,63,63,terminate,Results,2021-01-11 11:11:51.705067+00:00,1,,,0.00,95,,,,,,8,2,0,16,9,Chrome Test,65,84,Lotterie,93,E23,0,0,0.00,1,5,izulz3y4,,,,,0
96,tqvu8kvg,,1,63,63,terminate,Results,2021-01-11 11:11:51.734212+00:00,1,,,0.00,96,,,,,,8,2,0,16,9,Chrome Test,56,85,Lotterie,29,E2,1,0,0.00,1,5,izulz3y4,,,,,0
97,jw9dipqt,,1,63,63,terminate,Results,2021-01-11 11:11:51.762008+00:00,1,,,10.00,97,,,,,,8,2,0,16,9,Chrome Test,46,15,Wette,5,E13,1,0,0.00,1,5,izulz3y4,,,,,0
98,8d9d28l0,,1,63,63,terminate,Results,2021-01-11 11:11:51.792793+00:00,1,,,10.00,98,,,,,,8,1,0,16,9,Chrome Test,68,46,Wette,81,E23,1,0,0.00,1,5,izulz3y4,,,,,0
99,4p7h610x,,1,63,63,terminate,Results,2021-01-11 11:11:51.821554+00:00,1,,,10.00,99,,,,,,8,1,0,16,9,Chrome Test,89,82,Wette,61,E1,0,0,0.00,1,5,izulz3y4,,,,,0
100,xhq6qdf4,,1,63,63,terminate,Results,2021-01-11 11:11:51.849345+00:00,1,,,10.00,100,,,,,,8,2,0,16,9,Chrome Test,90,14,Wette,24,E1,1,0,0.00,1,5,izulz3y4,,,,,0
101,ifssq63k,,1,63,63,terminate,Results,2021-01-11 11:11:51.875250+00:00,1,,,10.00,101,,,,,,8,2,0,16,9,Chrome Test,43,25,Wette,55,E12,1,0,0.00,1,5,izulz3y4,,,,,0
102,h1m9wo2o,,1,63,63,terminate,Results,2021-01-11 11:11:51.902828+00:00,1,,,0.00,102,,,,,,8,1,0,16,9,Chrome Test,79,57,Wette,49,E23,1,0,0.00,1,5,izulz3y4,,,,,0
103,jq9cdbbe,,1,63,63,terminate,Results,2021-01-11 11:11:51.930789+00:00,1,,,0.00,103,,,,,,8,2,0,16,9,Chrome Test,15,20,Lotterie,61,E13,0,0,0.00,1,5,izulz3y4,,,,,0
104,jh7e24xu,,1,63,63,terminate,Results,2021-01-11 11:11:51.958696+00:00,1,,,0.00,104,,,,,,8,2,0,16,9,Chrome Test,94,6,Wette,76,E13,0,1,0.00,1,5,izulz3y4,,,,,0
105,zqrkzfkt,,1,63,63,terminate,Results,2021-01-11 11:11:51.986912+00:00,1,,,0.00,105,,,,,,8,2,0,16,9,Chrome Test,55,45,Wette,82,E1,1,0,0.00,1,5,izulz3y4,,,,,0
106,jzrufmjz,,1,63,63,terminate,Results,2021-01-11 11:11:52.011348+00:00,1,,,10.00,106,,,,,,8,2,0,16,9,Chrome Test,57,86,Lotterie,13,E1,1,1,10.00,1,5,izulz3y4,,,,,0
107,c0d0iipk,,1,63,63,terminate,Results,2021-01-11 11:11:52.040735+00:00,1,,,10.00,107,,,,,,8,2,0,16,9,Chrome Test,50,99,Lotterie,39,E3,1,0,0.00,1,5,izulz3y4,,,,,0
108,8lb1ddo5,,1,63,63,terminate,Results,2021-01-11 11:11:52.069147+00:00,1,,,10.00,108,,,,,,8,1,0,16,9,Chrome Test,77,91,Lotterie,8,E13,1,0,0.00,1,5,izulz3y4,,,,,0
109,wdb3gibc,,1,63,63,terminate,Results,2021-01-11 11:11:52.095448+00:00,1,,,0.00,109,,,,,,8,1,0,16,9,Chrome Test,32,82,Lotterie,48,E23,1,0,0.00,1,5,izulz3y4,,,,,0
110,nvb2lhdl,,1,63,63,terminate,Results,2021-01-11 11:11:52.122977+00:00,1,,,0.00,110,,,,,,8,2,0,16,9,Chrome Test,96,38,Wette,19,E12,1,0,0.00,1,5,izulz3y4,,,,,0
111,majk2yor,,1,63,63,terminate,Results,2021-01-11 11:11:52.152473+00:00,1,,,10.00,111,,,,,,8,2,0,16,9,Chrome Test,19,58,Lotterie,77,E2,0,0,0.00,1,5,izulz3y4,,,,,0
112,4jhsy4rn,,1,63,63,terminate,Results,2021-01-11 11:11:52.177879+00:00,1,,,10.00,112,,,,,,8,1,0,16,9,Chrome Test,83,14,Wette,33,E12,1,0,0.00,1,5,izulz3y4,,,,,0
113,gmg22ahj,,1,63,63,terminate,Results,2021-01-11 11:11:52.204809+00:00,1,,,0.00,113,,,,,,8,2,0,16,9,Chrome Test,94,5,Wette,51,E1,1,0,0.00,1,5,izulz3y4,,,,,0
114,vg5chc0w,,1,63,63,terminate,Results,2021-01-11 11:11:52.229177+00:00,1,,,10.00,114,,,,,,8,2,0,16,9,Chrome Test,98,44,Wette,93,E12,1,0,0.00,1,5,izulz3y4,,,,,0
115,j30aj6gh,,1,63,63,terminate,Results,2021-01-11 11:11:52.256572+00:00,1,,,10.00,115,,,,,,8,1,0,16,9,Chrome Test,38,97,Lotterie,96,E1,1,0,0.00,1,5,izulz3y4,,,,,0
116,7kexp3ps,,1,63,63,terminate,Results,2021-01-11 11:11:52.285791+00:00,1,,,10.00,116,,,,,,8,2,0,16,9,Chrome Test,39,70,Lotterie,10,E3,1,0,0.00,1,5,izulz3y4,,,,,0
117,222jrlrg,,1,63,63,terminate,Results,2021-01-11 11:11:52.310329+00:00,1,,,0.00,117,,,,,,8,2,0,16,9,Chrome Test,33,62,Lotterie,16,E3,1,0,0.00,1,5,izulz3y4,,,,,0
118,w4mdxdru,,1,63,63,terminate,Results,2021-01-11 11:11:52.336934+00:00,1,,,0.00,118,,,,,,8,1,0,16,9,Chrome Test,51,90,Lotterie,94,E2,0,0,0.00,1,5,izulz3y4,,,,,0
119,pwcopda7,,1,63,63,terminate,Results,2021-01-11 11:11:52.362784+00:00,1,,,10.00,119,,,,,,8,2,0,16,9,Chrome Test,1,32,Lotterie,82,E3,0,0,0.00,1,5,izulz3y4,,,,,0
120,oiwi1zow,,1,63,63,terminate,Results,2021-01-11 11:11:52.391107+00:00,1,,,10.00,120,,,,,,8,1,0,16,9,Chrome Test,32,16,Wette,82,E12,1,0,0.00,1,5,izulz3y4,,,,,0
121,0rky1jca,,1,63,63,terminate,Results,2021-01-11 11:11:52.510630+00:00,1,,,0.00,121,,,,,,8,1,0,16,9,Chrome Test,47,66,Lotterie,21,E3,1,0,0.00,1,5,izulz3y4,,,,,0
122,5sz6ccam,,1,63,63,terminate,Results,2021-01-11 11:11:52.541036+00:00,1,,,0.00,122,,,,,,8,2,0,16,9,Chrome Test,4,69,Lotterie,38,E3,1,0,0.00,1,5,izulz3y4,,,,,0
123,sj62j7st,,1,63,63,terminate,Results,2021-01-11 11:11:52.570696+00:00,1,,,10.00,123,,,,,,8,2,0,16,9,Chrome Test,42,56,Lotterie,53,E3,1,0,0.00,1,5,izulz3y4,,,,,0
124,hms52rhd,,1,63,63,terminate,Results,2021-01-11 11:11:52.603333+00:00,1,,,0.00,124,,,,,,8,2,0,16,9,Chrome Test,31,24,Wette,18,E3,0,0,0.00,1,5,izulz3y4,,,,,0
125,k4lohuy6,,1,63,63,terminate,Results,2021-01-11 11:11:52.632776+00:00,1,,,10.00,125,,,,,,8,2,0,16,9,Chrome Test,24,42,Lotterie,57,E23,0,0,0.00,1,5,izulz3y4,,,,,0
126,uzm97o7y,,1,63,63,terminate,Results,2021-01-11 11:11:52.658898+00:00,1,,,10.00,126,,,,,,8,1,0,16,9,Chrome Test,70,98,Lotterie,58,E1,1,0,0.00,1,5,izulz3y4,,,,,0
127,s8rajk7d,,1,63,63,terminate,Results,2021-01-11 11:11:52.687322+00:00,1,,,10.00,127,,,,,,8,2,0,16,9,Chrome Test,47,95,Lotterie,13,E2,1,0,0.00,1,5,izulz3y4,,,,,0
128,5bcqdeck,,1,63,63,terminate,Results,2021-01-11 11:11:52.716694+00:00,1,,,10.00,128,,,,,,8,2,0,16,9,Chrome Test,95,83,Wette,84,E1,0,0,0.00,1,5,izulz3y4,,,,,0
129,y2nbh6br,,1,63,63,terminate,Results,2021-01-11 11:11:52.749697+00:00,1,,,0.00,129,,,,,,8,1,0,16,9,Chrome Test,21,93,Lotterie,13,E23,1,0,0.00,1,5,izulz3y4,,,,,0
130,nimt6vqh,,1,63,63,terminate,Results,2021-01-11 11:11:52.777761+00:00,1,,,10.00,130,,,,,,8,1,0,16,9,Chrome Test,65,14,Wette,84,E23,1,0,0.00,1,5,izulz3y4,,,,,0
131,asi3pp4y,,1,63,63,terminate,Results,2021-01-11 11:11:52.815705+00:00,1,,,0.00,131,,,,,,8,1,0,16,9,Chrome Test,47,82,Lotterie,35,E2,1,0,0.00,1,5,izulz3y4,,,,,0
132,xy43zyvg,,1,63,63,terminate,Results,2021-01-11 11:11:52.853233+00:00,1,,,10.00,132,,,,,,8,2,0,16,9,Chrome Test,55,82,Lotterie,57,E3,1,0,0.00,1,5,izulz3y4,,,,,0
133,rsz1o84b,,1,63,63,terminate,Results,2021-01-11 11:11:52.892953+00:00,1,,,10.00,133,,,,,,8,1,0,16,9,Chrome Test,99,77,Wette,7,E23,1,0,0.00,1,5,izulz3y4,,,,,0
134,yj07whxk,,1,63,63,terminate,Results,2021-01-11 11:11:52.925283+00:00,1,,,0.00,134,,,,,,8,2,0,16,9,Chrome Test,61,75,Lotterie,9,E3,1,0,0.00,1,5,izulz3y4,,,,,0
135,dkem7mgn,,1,63,63,terminate,Results,2021-01-11 11:11:52.957569+00:00,1,,,10.00,135,,,,,,8,2,0,16,9,Chrome Test,63,71,Lotterie,78,E23,0,0,0.00,1,5,izulz3y4,,,,,0
136,uc9h6a0c,,1,63,63,terminate,Results,2021-01-11 11:11:52.990984+00:00,1,,,0.00,136,,,,,,8,2,0,16,9,Chrome Test,32,87,Lotterie,35,E13,1,0,0.00,1,5,izulz3y4,,,,,0
137,50ncn8su,,1,63,63,terminate,Results,2021-01-11 11:11:53.020408+00:00,1,,,10.00,137,,,,,,8,2,0,16,9,Chrome Test,2,94,Lotterie,65,E3,1,0,0.00,1,5,izulz3y4,,,,,0
138,0e2qk77m,,1,63,63,terminate,Results,2021-01-11 11:11:53.050274+00:00,1,,,10.00,138,,,,,,8,2,0,16,9,Chrome Test,41,99,Lotterie,86,E23,1,0,0.00,1,5,izulz3y4,,,,,0
139,2vy8oklr,,1,63,63,terminate,Results,2021-01-11 11:11:53.076646+00:00,1,,,0.00,139,,,,,,8,2,0,16,9,Chrome Test,99,64,Wette,53,E3,0,0,0.00,1,5,izulz3y4,,,,,0
140,1oygx29b,,1,63,63,terminate,Results,2021-01-11 11:11:53.104110+00:00,1,,,0.00,140,,,,,,8,2,0,16,9,Chrome Test,77,54,Wette,15,E13,0,0,0.00,1,5,izulz3y4,,,,,0
141,l3w19lcu,,1,63,63,terminate,Results,2021-01-11 11:11:53.128859+00:00,1,,,0.00,141,,,,,,8,1,0,16,9,Chrome Test,2,97,Lotterie,95,E2,1,0,0.00,1,5,izulz3y4,,,,,0
142,e6wekypg,,1,63,63,terminate,Results,2021-01-11 11:11:53.156906+00:00,1,,,10.00,142,,,,,,8,2,0,16,9,Chrome Test,94,7,Wette,12,E12,1,0,0.00,1,5,izulz3y4,,,,,0
143,nam6dgqt,,1,63,63,terminate,Results,2021-01-11 11:11:53.184883+00:00,1,,,10.00,143,,,,,,8,1,0,16,9,Chrome Test,10,19,Lotterie,0,E13,1,0,0.00,1,5,izulz3y4,,,,,0
144,42p35k8k,,1,63,63,terminate,Results,2021-01-11 11:11:53.208925+00:00,1,,,0.00,144,,,,,,8,2,0,16,9,Chrome Test,99,13,Wette,48,E2,0,0,0.00,1,5,izulz3y4,,,,,0
145,d2i6fq8l,,1,63,63,terminate,Results,2021-01-11 11:11:53.235680+00:00,1,,,10.00,145,,,,,,8,2,0,16,9,Chrome Test,15,79,Lotterie,56,E13,1,0,0.00,1,5,izulz3y4,,,,,0
146,x0yu5scu,,1,63,63,terminate,Results,2021-01-11 11:11:53.260626+00:00,1,,,10.00,146,,,,,,8,2,0,16,9,Chrome Test,57,61,Lotterie,41,E3,1,0,0.00,1,5,izulz3y4,,,,,0
147,3z5tg349,,1,63,63,terminate,Results,2021-01-11 11:11:53.293378+00:00,1,,,10.00,147,,,,,,8,2,0,16,9,Chrome Test,16,57,Lotterie,67,E2,0,0,0.00,1,5,izulz3y4,,,,,0
148,b7w6id0c,,1,63,63,terminate,Results,2021-01-11 11:11:53.320820+00:00,1,,,10.00,148,,,,,,8,2,0,16,9,Chrome Test,49,2,Wette,86,E12,1,0,0.00,1,5,izulz3y4,,,,,0
149,qb12lk1u,,1,63,63,terminate,Results,2021-01-11 11:11:53.346155+00:00,1,,,0.00,149,,,,,,8,2,0,16,9,Chrome Test,10,81,Lotterie,97,E3,0,0,0.00,1,5,izulz3y4,,,,,0
150,mejc0n4w,,1,63,63,terminate,Results,2021-01-11 11:11:53.373150+00:00,1,,,0.00,150,,,,,,8,1,0,16,9,Chrome Test,2,80,Lotterie,58,E23,1,0,0.00,1,5,izulz3y4,,,,,0
151,86i31vh0,,1,63,63,terminate,Results,2021-01-11 11:11:53.403401+00:00,1,,,0.00,151,,,,,,8,1,0,16,9,Chrome Test,64,32,Wette,97,E1,0,0,0.00,1,5,izulz3y4,,,,,0
152,q3y7jdbn,,1,63,63,terminate,Results,2021-01-11 11:11:53.427501+00:00,1,,,10.00,152,,,,,,8,2,0,16,9,Chrome Test,6,55,Lotterie,77,E1,0,0,0.00,1,5,izulz3y4,,,,,0
153,rmpypj4v,,1,63,63,terminate,Results,2021-01-11 11:11:53.454116+00:00,1,,,0.00,153,,,,,,8,2,0,16,9,Chrome Test,85,63,Wette,79,E12,1,0,0.00,1,5,izulz3y4,,,,,0
154,1hmcfb2t,,1,63,63,terminate,Results,2021-01-11 11:11:53.480596+00:00,1,,,10.00,154,,,,,,8,2,0,16,9,Chrome Test,97,27,Wette,55,E12,1,0,0.00,1,5,izulz3y4,,,,,0
155,doquv669,,1,63,63,terminate,Results,2021-01-11 11:11:53.506641+00:00,1,,,10.00,155,,,,,,8,2,0,16,9,Chrome Test,22,0,Wette,82,E23,1,0,0.00,1,5,izulz3y4,,,,,0
156,qyqofjbs,,1,63,63,terminate,Results,2021-01-11 11:11:53.542512+00:00,1,,,0.00,156,,,,,,8,2,0,16,9,Chrome Test,61,0,Wette,12,E2,0,0,0.00,1,5,izulz3y4,,,,,0
157,ixo1fucr,,1,63,63,terminate,Results,2021-01-11 11:11:53.583669+00:00,1,,,10.00,157,,,,,,8,2,0,16,9,Chrome Test,78,34,Wette,95,E1,0,0,0.00,1,5,izulz3y4,,,,,0
158,czynd1kz,,1,63,63,terminate,Results,2021-01-11 11:11:53.616740+00:00,1,,,0.00,158,,,,,,8,2,0,16,9,Chrome Test,77,29,Wette,74,E13,1,0,0.00,1,5,izulz3y4,,,,,0
159,fl7memcv,,1,63,63,terminate,Results,2021-01-11 11:11:53.643995+00:00,1,,,0.00,159,,,,,,8,2,0,16,9,Chrome Test,29,90,Lotterie,78,E13,1,0,0.00,1,5,izulz3y4,,,,,0
160,ilj0dlgw,,1,63,63,terminate,Results,2021-01-11 11:11:53.673892+00:00,1,,,0.00,160,,,,,,8,2,0,16,9,Chrome Test,39,88,Lotterie,64,E12,1,0,0.00,1,5,izulz3y4,,,,,0
161,fggr4guu,,1,63,63,terminate,Results,2021-01-11 11:11:53.703729+00:00,1,,,10.00,161,,,,,,8,2,0,16,9,Chrome Test,24,48,Lotterie,75,E1,0,0,0.00,1,5,izulz3y4,,,,,0
162,em2zd2bp,,1,63,63,terminate,Results,2021-01-11 11:11:53.735821+00:00,1,,,10.00,162,,,,,,8,1,0,16,9,Chrome Test,64,85,Lotterie,64,E3,1,0,0.00,1,5,izulz3y4,,,,,0
163,v4u0i3rd,,1,63,63,terminate,Results,2021-01-11 11:11:53.769166+00:00,1,,,10.00,163,,,,,,8,2,0,16,9,Chrome Test,80,54,Wette,62,E3,0,0,0.00,1,5,izulz3y4,,,,,0
164,7nbmv1i8,,1,63,63,terminate,Results,2021-01-11 11:11:53.803140+00:00,1,,,0.00,164,,,,,,8,2,0,16,9,Chrome Test,11,73,Lotterie,70,E13,1,0,0.00,1,5,izulz3y4,,,,,0
165,g9poy52j,,1,63,63,terminate,Results,2021-01-11 11:11:53.836566+00:00,1,,,0.00,165,,,,,,8,2,0,16,9,Chrome Test,84,21,Wette,18,E1,0,0,0.00,1,5,izulz3y4,,,,,0
166,ad1ixx32,,1,63,63,terminate,Results,2021-01-11 11:11:53.872108+00:00,1,,,10.00,166,,,,,,8,2,0,16,9,Chrome Test,75,71,Wette,74,E1,0,0,0.00,1,5,izulz3y4,,,,,0
167,t2tjz1px,,1,63,63,terminate,Results,2021-01-11 11:11:53.906615+00:00,1,,,0.00,167,,,,,,8,2,0,16,9,Chrome Test,26,19,Wette,24,E3,0,0,0.00,1,5,izulz3y4,,,,,0
168,pf8fxjym,,1,63,63,terminate,Results,2021-01-11 11:11:53.941964+00:00,1,,,10.00,168,,,,,,8,1,0,16,9,Chrome Test,60,37,Wette,72,E1,0,0,0.00,1,5,izulz3y4,,,,,0
169,lyb4n0gn,,1,63,63,terminate,Results,2021-01-11 11:11:54.072963+00:00,1,,,0.00,169,,,,,,8,1,0,16,9,Chrome Test,91,40,Wette,36,E2,0,0,0.00,1,5,izulz3y4,,,,,0
170,ggadopek,,1,63,63,terminate,Results,2021-01-11 11:11:54.103993+00:00,1,,,10.00,170,,,,,,8,2,0,16,9,Chrome Test,76,48,Wette,37,E12,1,0,0.00,1,5,izulz3y4,,,,,0
171,0ypwygxm,,1,63,63,terminate,Results,2021-01-11 11:11:54.134831+00:00,1,,,10.00,171,,,,,,8,2,0,16,9,Chrome Test,95,19,Wette,4,E13,0,0,0.00,1,5,izulz3y4,,,,,0
172,jwc8fbnz,,1,63,63,terminate,Results,2021-01-11 11:11:54.167855+00:00,1,,,10.00,172,,,,,,8,2,0,16,9,Chrome Test,40,4,Wette,85,E1,0,0,0.00,1,5,izulz3y4,,,,,0
173,c8seksxz,,1,63,63,terminate,Results,2021-01-11 11:11:54.203584+00:00,1,,,0.00,173,,,,,,8,2,0,16,9,Chrome Test,47,20,Wette,73,E12,1,0,0.00,1,5,izulz3y4,,,,,0
174,wq9qn73g,,1,63,63,terminate,Results,2021-01-11 11:11:54.236100+00:00,1,,,10.00,174,,,,,,8,1,0,16,9,Chrome Test,34,61,Lotterie,18,E13,1,0,0.00,1,5,izulz3y4,,,,,0
175,yfkokbj5,,1,63,63,terminate,Results,2021-01-11 11:11:54.273281+00:00,1,,,10.00,175,,,,,,8,2,0,16,9,Chrome Test,28,2,Wette,89,E1,0,0,0.00,1,5,izulz3y4,,,,,0
176,sjqrkn6d,,1,63,63,terminate,Results,2021-01-11 11:11:54.307756+00:00,1,,,10.00,176,,,,,,8,2,0,16,9,Chrome Test,19,58,Lotterie,6,E1,1,0,0.00,1,5,izulz3y4,,,,,0
177,aprtxzy2,,1,63,63,terminate,Results,2021-01-11 11:11:54.343900+00:00,1,,,10.00,177,,,,,,8,2,0,16,9,Chrome Test,20,76,Lotterie,26,E3,1,0,0.00,1,5,izulz3y4,,,,,0
178,n7vphm47,,1,63,63,terminate,Results,2021-01-11 11:11:54.388385+00:00,1,,,10.00,178,,,,,,8,1,0,16,9,Chrome Test,33,42,Lotterie,32,E2,1,0,0.00,1,5,izulz3y4,,,,,0
179,lsxx423s,,1,63,63,terminate,Results,2021-01-11 11:11:54.421042+00:00,1,,,0.00,179,,,,,,8,1,0,16,9,Chrome Test,38,17,Wette,74,E2,0,0,0.00,1,5,izulz3y4,,,,,0
180,y201w99q,,1,63,63,terminate,Results,2021-01-11 11:11:54.456488+00:00,1,,,0.00,180,,,,,,8,2,0,16,9,Chrome Test,56,83,Lotterie,73,E1,1,0,0.00,1,5,izulz3y4,,,,,0
181,x1v8krez,,1,63,63,terminate,Results,2021-01-11 11:11:54.489597+00:00,1,,,10.00,181,,,,,,8,2,0,16,9,Chrome Test,77,52,Wette,38,E2,1,0,0.00,1,5,izulz3y4,,,,,0
182,lk1sfjj0,,1,63,63,terminate,Results,2021-01-11 11:11:54.521707+00:00,1,,,0.00,182,,,,,,8,1,0,16,9,Chrome Test,15,88,Lotterie,38,E3,1,0,0.00,1,5,izulz3y4,,,,,0
183,8ju4dona,,1,63,63,terminate,Results,2021-01-11 11:11:54.554486+00:00,1,,,10.00,183,,,,,,8,1,0,16,9,Chrome Test,82,42,Wette,21,E13,0,0,0.00,1,5,izulz3y4,,,,,0
184,ebbanzve,,1,63,63,terminate,Results,2021-01-11 11:11:54.591057+00:00,1,,,10.00,184,,,,,,8,2,0,16,9,Chrome Test,55,5,Wette,2,E2,1,0,0.00,1,5,izulz3y4,,,,,0
185,s7fs0spo,,1,63,63,terminate,Results,2021-01-11 11:11:54.621044+00:00,1,,,10.00,185,,,,,,8,2,0,16,9,Chrome Test,32,72,Lotterie,29,E13,1,0,0.00,1,5,izulz3y4,,,,,0
186,r5sxartc,,1,63,63,terminate,Results,2021-01-11 11:11:54.653672+00:00,1,,,0.00,186,,,,,,8,1,0,16,9,Chrome Test,74,11,Wette,35,E2,1,0,0.00,1,5,izulz3y4,,,,,0
187,76hm2e3s,,1,63,63,terminate,Results,2021-01-11 11:11:54.683327+00:00,1,,,0.00,187,,,,,,8,1,0,16,9,Chrome Test,10,6,Wette,37,E12,1,0,0.00,1,5,izulz3y4,,,,,0
188,8d95ayju,,1,63,63,terminate,Results,2021-01-11 11:11:54.710337+00:00,1,,,10.00,188,,,,,,8,2,0,16,9,Chrome Test,78,72,Wette,23,E23,1,0,0.00,1,5,izulz3y4,,,,,0
189,vvuovnmi,,1,63,63,terminate,Results,2021-01-11 11:11:54.738822+00:00,1,,,10.00,189,,,,,,8,2,0,16,9,Chrome Test,18,3,Wette,89,E12,1,0,0.00,1,5,izulz3y4,,,,,0
190,47ewrtbh,,1,63,63,terminate,Results,2021-01-11 11:11:54.769755+00:00,1,,,0.00,190,,,,,,8,2,0,16,9,Chrome Test,71,34,Wette,6,E23,0,1,0.00,1,5,izulz3y4,,,,,0
191,db6so7pg,,1,63,63,terminate,Results,2021-01-11 11:11:54.799540+00:00,1,,,0.00,191,,,,,,8,2,0,16,9,Chrome Test,87,55,Wette,14,E3,0,0,0.00,1,5,izulz3y4,,,,,0
192,ueqcdxx4,,1,63,63,terminate,Results,2021-01-11 11:11:54.827781+00:00,1,,,0.00,192,,,,,,8,2,0,16,9,Chrome Test,19,69,Lotterie,96,E23,0,0,0.00,1,5,izulz3y4,,,,,0
193,v5mq8spu,,1,63,63,terminate,Results,2021-01-11 11:11:54.856957+00:00,1,,,10.00,193,,,,,,8,2,0,16,9,Chrome Test,19,63,Lotterie,83,E2,0,0,0.00,1,5,izulz3y4,,,,,0
194,l0nk1siz,,1,63,63,terminate,Results,2021-01-11 11:11:54.887838+00:00,1,,,10.00,194,,,,,,8,1,0,16,9,Chrome Test,36,60,Lotterie,80,E12,0,0,0.00,1,5,izulz3y4,,,,,0
195,4b0jr92p,,1,63,63,terminate,Results,2021-01-11 11:11:54.917187+00:00,1,,,0.00,195,,,,,,8,1,0,16,9,Chrome Test,89,66,Wette,89,E12,1,0,0.00,1,5,izulz3y4,,,,,0
196,zwa4eyyi,,1,63,63,terminate,Results,2021-01-11 11:11:54.947745+00:00,1,,,0.00,196,,,,,,8,1,0,16,9,Chrome Test,80,98,Lotterie,10,E2,1,0,0.00,1,5,izulz3y4,,,,,0
197,r1pktfev,,1,63,63,terminate,Results,2021-01-11 11:11:54.976578+00:00,1,,,10.00,197,,,,,,8,2,0,16,9,Chrome Test,21,98,Lotterie,72,E1,1,0,0.00,1,5,izulz3y4,,,,,0
198,yc4zjhvh,,1,63,63,terminate,Results,2021-01-11 11:11:55.006093+00:00,1,,,10.00,198,,,,,,8,1,0,16,9,Chrome Test,85,63,Wette,79,E2,0,0,0.00,1,5,izulz3y4,,,,,0
199,1cv9sxns,,1,63,63,terminate,Results,2021-01-11 11:11:55.037827+00:00,1,,,10.00,199,,,,,,8,1,0,16,9,Chrome Test,85,89,Lotterie,16,E12,1,1,10.00,1,5,izulz3y4,,,,,0
200,vebjbgtv,,1,63,63,terminate,Results,2021-01-11 11:11:55.070473+00:00,1,,,10.00,200,,,,,,8,2,0,16,9,Chrome Test,40,9,Wette,17,E12,1,0,0.00,1,5,izulz3y4,,,,,0
1,lbhnek4i,,1,63,63,terminate,Results,2021-01-11 11:11:48.461646+00:00,1,,,10.00,1,,,,,,8,1,0,16,9,Chrome Test,95,84,Wette,93,E23,0,0,0.00,1,6,izulz3y4,,,,,0
2,no6dk3na,,1,63,63,terminate,Results,2021-01-11 11:11:48.594871+00:00,1,,,0.00,2,,,,,,8,2,0,16,9,Chrome Test,18,3,Wette,40,E13,0,1,0.00,1,6,izulz3y4,,,,,0
3,xf9mpj0t,,1,63,63,terminate,Results,2021-01-11 11:11:48.631303+00:00,1,,,10.00,3,,,,,,8,2,0,16,9,Chrome Test,75,77,Lotterie,89,E13,0,0,0.00,1,6,izulz3y4,,,,,0
4,0hazv8zl,,1,63,63,terminate,Results,2021-01-11 11:11:48.663917+00:00,1,,,0.00,4,,,,,,8,2,0,16,9,Chrome Test,76,10,Wette,22,E13,0,1,0.00,1,6,izulz3y4,,,,,0
5,9e3i2qun,,1,63,63,terminate,Results,2021-01-11 11:11:48.692080+00:00,1,,,0.00,5,,,,,,8,2,0,16,9,Chrome Test,88,95,Lotterie,63,E2,1,0,0.00,1,6,izulz3y4,,,,,0
6,w3ntmjn1,,1,63,63,terminate,Results,2021-01-11 11:11:48.719258+00:00,1,,,0.00,6,,,,,,8,2,0,16,9,Chrome Test,65,66,Lotterie,90,E3,0,0,0.00,1,6,izulz3y4,,,,,0
7,ovyuuhxq,,1,63,63,terminate,Results,2021-01-11 11:11:48.746181+00:00,1,,,0.00,7,,,,,,8,2,0,16,9,Chrome Test,86,55,Wette,23,E13,0,0,0.00,1,6,izulz3y4,,,,,0
8,gxottea7,,1,63,63,terminate,Results,2021-01-11 11:11:48.776397+00:00,1,,,10.00,8,,,,,,8,2,0,16,9,Chrome Test,96,31,Wette,95,E3,0,0,0.00,1,6,izulz3y4,,,,,0
9,zuymhebg,,1,63,63,terminate,Results,2021-01-11 11:11:48.805514+00:00,1,,,10.00,9,,,,,,8,1,0,16,9,Chrome Test,91,44,Wette,88,E23,1,0,0.00,1,6,izulz3y4,,,,,0
10,7yk2xpe8,,1,63,63,terminate,Results,2021-01-11 11:11:48.834340+00:00,1,,,10.00,10,,,,,,8,1,0,16,9,Chrome Test,66,36,Wette,99,E1,1,0,0.00,1,6,izulz3y4,,,,,0
11,zw8ewlxu,,1,63,63,terminate,Results,2021-01-11 11:11:48.862884+00:00,1,,,10.00,11,,,,,,8,1,0,16,9,Chrome Test,16,61,Lotterie,4,E23,1,0,0.00,1,6,izulz3y4,,,,,0
