participant.label,surprise,communication,stage,treated,E1,E12,E13,E2,E23,E3,mc,ms,b,a,ed,completion_time,wrong_answer_1,wrong_answer_2,participant.time_started_utc,comprehension,age_18_34,age_35_52,age_53_plus,female,high_education,high_income,married,parentship,high_temperature,high_usage,high_general_risk,high_weather_risk,high_accuracy,high_credibility
8168ca58defd4756bb7679599ce23968,FALSE,point,1,FALSE,59.5,94.5,54.5,59.5,89.5,64.5,0.795,0.611666666666667,-0.406666666666667,0.45,42.2018956920184,2245,1,0,2021-09-09T19:40:09.460078Z,rather not,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
8168ca58defd4756bb7679599ce23968,FALSE,point,2,TRUE,64.5,89.5,95.5,54.5,89.5,59.5,0.915,0.595,-0.51,0.0399999999999998,42.2018956920184,2245,1,0,2021-09-09T19:40:09.460078Z,rather not,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
ac7f45212b123afd1a7f40bfb09a9516,FALSE,interval,1,FALSE,33.5,66.5,66.5,29.5,66.5,29.5,0.665,0.308333333333333,0.0266666666666666,-0.0700000000000001,10,726,0,0,2021-09-09T19:42:52.005566Z,rather yes,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
ac7f45212b123afd1a7f40bfb09a9516,FALSE,interval,2,TRUE,29.5,59.5,65.5,24.5,66.5,32.5,0.638333333333333,0.288333333333333,0.0733333333333334,-0.05,10,726,0,0,2021-09-09T19:42:52.005566Z,rather yes,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
2afea76a86d9d312b578039750306a29,FALSE,point,1,FALSE,33.5,66.5,66.5,33.5,66.5,33.5,0.665,0.335,0,0.0099999999999999,28.1957443597434,749,0,0,2021-09-09T19:50:05.802984Z,rather not,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
2afea76a86d9d312b578039750306a29,FALSE,point,2,TRUE,39.5,69.5,69.5,19.5,49.5,49.5,0.628333333333333,0.361666666666667,0.01,0.2,28.1957443597434,749,0,0,2021-09-09T19:50:05.802984Z,rather not,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
7017f598d414620be1c88151a661b793,TRUE,both,1,FALSE,89.5,79.5,69.5,69.5,98.5,4.5,0.825,0.545,-0.37,0.16,90.2607334337585,595,0,0,2021-09-09T20:13:52.988224Z,rather yes,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
7017f598d414620be1c88151a661b793,TRUE,both,2,TRUE,29.5,98.5,99.5,99.5,79.5,49.5,0.925,0.595,-0.52,0.00999999999999973,90.2607334337585,595,0,0,2021-09-09T20:13:52.988224Z,rather yes,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
5f5175b3f0ec649baf24cdcc3885f223,FALSE,interval,1,FALSE,99.5,74.5,66.5,33.5,64.5,33.5,0.685,0.555,-0.24,0.61,90.2884267223657,1639,0,0,2021-09-09T20:16:45.399287Z,no,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
5f5175b3f0ec649baf24cdcc3885f223,FALSE,interval,2,TRUE,98.5,33.5,99.5,98.5,98.5,33.5,0.771666666666667,0.768333333333333,-0.54,0.99,90.2884267223657,1639,0,0,2021-09-09T20:16:45.399287Z,no,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
79372a24e7b12a701d544635ea069684,FALSE,both,1,FALSE,6.5,4.5,8.5,2.5,5.5,3.5,0.0616666666666667,0.0416666666666667,0.896666666666667,0.94,7.81024967590665,548,1,0,2021-09-09T20:35:51.400322Z,yes,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
79372a24e7b12a701d544635ea069684,FALSE,both,2,TRUE,4.5,2.5,2.5,5.5,7.5,1.5,0.0416666666666667,0.0383333333333333,0.92,0.99,7.81024967590665,548,1,0,2021-09-09T20:35:51.400322Z,yes,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
28bc9bdac62a136d4e88c39f78ce67db,TRUE,point,1,FALSE,79.5,24.5,52.5,21.5,9.5,22.5,0.288333333333333,0.411666666666667,0.3,1.37,88.0795095354192,1668,0,0,2021-09-09T20:41:38.740197Z,rather not,TRUE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
28bc9bdac62a136d4e88c39f78ce67db,TRUE,point,2,TRUE,12.5,10.5,79.5,59.5,39.5,22.5,0.431666666666667,0.315,0.253333333333333,0.65,88.0795095354192,1668,0,0,2021-09-09T20:41:38.740197Z,rather not,TRUE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
78addd2049e062a14b0832965833cc4e,TRUE,point,1,FALSE,14.5,49.5,39.5,39.5,64.5,24.5,0.511666666666667,0.261666666666667,0.226666666666667,0.25,100.498756211209,1298,0,0,2021-09-09T20:57:06.585575Z,yes,FALSE,FALSE,TRUE,TRUE,TRUE,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
78addd2049e062a14b0832965833cc4e,TRUE,point,2,TRUE,89.5,84.5,69.5,84.5,79.5,14.5,0.778333333333333,0.628333333333333,-0.406666666666667,0.55,100.498756211209,1298,0,0,2021-09-09T20:57:06.585575Z,yes,FALSE,FALSE,TRUE,TRUE,TRUE,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ea8c3ae8cce537255537999f47c07b90,FALSE,point,1,FALSE,49.5,49.5,49.5,49.5,49.5,49.5,0.495,0.495,0.01,1,0,266,0,0,2021-09-09T21:15:32.666255Z,rather yes,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
ea8c3ae8cce537255537999f47c07b90,FALSE,point,2,TRUE,49.5,49.5,49.5,49.5,49.5,49.5,0.495,0.495,0.01,1,0,266,0,0,2021-09-09T21:15:32.666255Z,rather yes,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
a20b74eb66f02a731225ec0cc1e5070c,TRUE,both,1,FALSE,50.5,74.5,69.5,44.5,67.5,50.5,0.705,0.485,-0.19,0.34,18.7082869338697,592,0,0,2021-09-09T22:02:07.757435Z,yes,FALSE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
a20b74eb66f02a731225ec0cc1e5070c,TRUE,both,2,TRUE,39.5,74.5,69.5,29.5,69.5,50.5,0.711666666666667,0.398333333333333,-0.11,0.0600000000000001,18.7082869338697,592,0,0,2021-09-09T22:02:07.757435Z,yes,FALSE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
34507003c70ffe44c8bd5fe7098aa712,FALSE,both,1,FALSE,49.5,49.5,49.5,39.5,49.5,49.5,0.495,0.461666666666667,0.0433333333333333,0.9,10.0995049383621,1106,0,0,2021-09-10T06:39:33.446944Z,yes,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
34507003c70ffe44c8bd5fe7098aa712,FALSE,both,2,TRUE,50.5,49.5,50.5,49.5,49.5,49.5,0.498333333333333,0.498333333333333,0.00333333333333336,1,10.0995049383621,1106,0,0,2021-09-10T06:39:33.446944Z,yes,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
cdd8f721fcb8bca334ec4a5b77ead0f9,TRUE,both,1,FALSE,59.5,69.5,69.5,49.5,69.5,59.5,0.695,0.561666666666667,-0.256666666666667,0.6,74.3303437365925,1161,0,0,2021-09-10T06:47:57.798533Z,rather yes,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
cdd8f721fcb8bca334ec4a5b77ead0f9,TRUE,both,2,TRUE,39.5,29.5,29.5,79.5,49.5,34.5,0.361666666666667,0.511666666666667,0.126666666666667,1.45,74.3303437365925,1161,0,0,2021-09-10T06:47:57.798533Z,rather yes,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
a0961ac19ee751205f4c08afedc475fa,FALSE,point,1,FALSE,34.5,49.5,34.5,44.5,49.5,39.5,0.445,0.395,0.16,0.85,125.789506716578,893,0,0,2021-09-10T07:06:44.312108Z,rather yes,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
a0961ac19ee751205f4c08afedc475fa,FALSE,point,2,TRUE,98.5,79.5,98.5,79.5,94.5,98.5,0.908333333333333,0.921666666666667,-0.83,1.04,125.789506716578,893,0,0,2021-09-10T07:06:44.312108Z,rather yes,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1dcc25bfae705fd4b188dbc280f8abe1,FALSE,point,1,FALSE,74.5,74.5,74.5,94.5,94.5,94.5,0.811666666666667,0.878333333333333,-0.69,1.2,28.2842712474619,700,0,0,2021-09-10T07:39:30.415558Z,rather yes,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1dcc25bfae705fd4b188dbc280f8abe1,FALSE,point,2,TRUE,74.5,74.5,94.5,94.5,94.5,74.5,0.878333333333333,0.811666666666667,-0.69,0.8,28.2842712474619,700,0,0,2021-09-10T07:39:30.415558Z,rather yes,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
a2e728a59556b963de046e8bc6b17c3b,FALSE,interval,1,FALSE,69.5,69.5,49.5,49.5,69.5,49.5,0.628333333333333,0.561666666666667,-0.19,0.8,22.3606797749979,570,0,0,2021-09-10T12:16:29.173538Z,yes,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
a2e728a59556b963de046e8bc6b17c3b,FALSE,interval,2,TRUE,49.5,69.5,49.5,59.5,69.5,49.5,0.628333333333333,0.528333333333333,-0.156666666666667,0.7,22.3606797749979,570,0,0,2021-09-10T12:16:29.173538Z,yes,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
6ed6f5001905476e635d675b425a3921,FALSE,both,1,FALSE,32.5,65.5,65.5,79.5,59.5,32.5,0.635,0.481666666666667,-0.116666666666667,0.54,57.4456264653803,2287,0,0,2021-09-10T13:17:50.171473Z,rather yes,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
6ed6f5001905476e635d675b425a3921,FALSE,both,2,TRUE,59.5,69.5,54.5,79.5,44.5,79.5,0.561666666666667,0.728333333333333,-0.29,1.5,57.4456264653803,2287,0,0,2021-09-10T13:17:50.171473Z,rather yes,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
6f8d2302526622622a2da5eed241179a,TRUE,both,1,FALSE,49.5,79.5,79.5,79.5,79.5,49.5,0.795,0.595,-0.39,0.4,77.6208734813001,937,0,0,2021-09-10T14:03:06.095239Z,yes,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
6f8d2302526622622a2da5eed241179a,TRUE,both,2,TRUE,24.5,49.5,19.5,49.5,79.5,49.5,0.495,0.411666666666667,0.0933333333333334,0.75,77.6208734813001,937,0,0,2021-09-10T14:03:06.095239Z,yes,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
fa627aae976a48eec5bb4aefce6174da,TRUE,both,1,FALSE,39.5,69.5,69.5,39.5,69.5,39.5,0.695,0.395,-0.09,0.1,59.1607978309962,895,0,0,2021-09-10T14:26:31.252215Z,rather yes,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
fa627aae976a48eec5bb4aefce6174da,TRUE,both,2,TRUE,89.5,89.5,59.5,49.5,49.5,39.5,0.661666666666667,0.595,-0.256666666666667,0.8,59.1607978309962,895,0,0,2021-09-10T14:26:31.252215Z,rather yes,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
04352ca875d36c9ebdd95399e212da54,TRUE,both,1,FALSE,49.5,69.5,89.5,79.5,89.5,49.5,0.828333333333333,0.595,-0.423333333333333,0.3,62.6498204307083,828,2,1,2021-09-10T15:01:41.159382Z,rather yes,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
04352ca875d36c9ebdd95399e212da54,TRUE,both,2,TRUE,89.5,94.5,89.5,79.5,79.5,89.5,0.878333333333333,0.861666666666667,-0.74,0.95,62.6498204307083,828,2,1,2021-09-10T15:01:41.159382Z,rather yes,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
762d616d8e00e5ae62dfdb4188c5784f,TRUE,both,1,FALSE,49.5,59.5,79.5,79.5,79.5,59.5,0.728333333333333,0.628333333333333,-0.356666666666667,0.7,55.9016994374948,604,0,1,2021-09-10T19:04:36.471715Z,rather yes,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
762d616d8e00e5ae62dfdb4188c5784f,TRUE,both,2,TRUE,89.5,84.5,79.5,59.5,89.5,39.5,0.845,0.628333333333333,-0.473333333333333,0.35,55.9016994374948,604,0,1,2021-09-10T19:04:36.471715Z,rather yes,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
beeebb2f82ee52324f038ffe37f9ab24,FALSE,both,1,FALSE,7.5,8.5,4.5,49.5,29.5,19.5,0.141666666666667,0.255,0.603333333333333,1.34,145.835523793073,1622,0,0,2021-09-10T19:48:31.307462Z,rather yes,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
beeebb2f82ee52324f038ffe37f9ab24,FALSE,both,2,TRUE,99.5,98.5,0.5,1.5,1.5,59.5,0.335,0.535,0.13,1.6,145.835523793073,1622,0,0,2021-09-10T19:48:31.307462Z,rather yes,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2d77a50458d896c011c5a060498776e3,TRUE,point,1,FALSE,34.5,74.5,69.5,54.5,0,74.5,0.48,0.545,-0.025,1.195,83.2000600961321,950,0,0,2021-09-10T21:34:40.634600Z,rather yes,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
2d77a50458d896c011c5a060498776e3,TRUE,point,2,TRUE,54.5,76.5,65.5,79.5,76.5,79.5,0.728333333333333,0.711666666666667,-0.44,0.95,83.2000600961321,950,0,0,2021-09-10T21:34:40.634600Z,rather yes,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
01741511d27357e6bbfe0c34371610cd,FALSE,point,1,FALSE,29.5,69.5,69.5,24.5,59.5,24.5,0.661666666666667,0.261666666666667,0.0766666666666666,-0.2,17.3205080756888,858,0,0,2021-09-10T22:36:10.634931Z,rather yes,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
01741511d27357e6bbfe0c34371610cd,FALSE,point,2,TRUE,39.5,69.5,59.5,24.5,59.5,34.5,0.628333333333333,0.328333333333333,0.0433333333333332,0.0999999999999998,17.3205080756888,858,0,0,2021-09-10T22:36:10.634931Z,rather yes,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
374ecf5916d51f4df675988be10c25ba,TRUE,both,1,FALSE,33.5,66.5,66.5,33.5,66.5,33.5,0.665,0.335,0,0.0099999999999999,0,531,0,1,2021-09-10T23:17:03.399669Z,rather not,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
374ecf5916d51f4df675988be10c25ba,TRUE,both,2,TRUE,33.5,66.5,66.5,33.5,66.5,33.5,0.665,0.335,0,0.0099999999999999,0,531,0,1,2021-09-10T23:17:03.399669Z,rather not,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
bad1d90ab0fb785f23eb234dd42bb21d,TRUE,both,1,FALSE,59.5,99.5,69.5,69.5,59.5,49.5,0.761666666666667,0.595,-0.356666666666667,0.5,43.5889894354067,593,1,3,2021-09-11T02:25:22.000693Z,rather yes,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
bad1d90ab0fb785f23eb234dd42bb21d,TRUE,both,2,TRUE,69.5,79.5,79.5,69.5,79.5,79.5,0.795,0.728333333333333,-0.523333333333333,0.8,43.5889894354067,593,1,3,2021-09-11T02:25:22.000693Z,rather yes,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
0d3dfc83efeb45b61832a96c20835f2b,TRUE,point,1,FALSE,39.5,69.5,32.5,69.5,69.5,39.5,0.571666666666667,0.495,-0.0666666666666667,0.77,59.4390444068543,1249,0,0,2021-09-11T07:14:25.969661Z,yes,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
0d3dfc83efeb45b61832a96c20835f2b,TRUE,point,2,TRUE,74.5,74.5,49.5,49.5,32.5,24.5,0.521666666666667,0.495,-0.0166666666666666,0.92,59.4390444068543,1249,0,0,2021-09-11T07:14:25.969661Z,yes,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
6540ffa4a7fd13aa358e043f1e860503,TRUE,point,1,FALSE,49.5,49.5,49.5,59.5,66.5,49.5,0.551666666666667,0.528333333333333,-0.08,0.93,70.8731260775197,674,0,0,2021-09-11T09:25:02.055862Z,rather yes,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
6540ffa4a7fd13aa358e043f1e860503,TRUE,point,2,TRUE,79.5,79.5,79.5,32.5,29.5,34.5,0.628333333333333,0.488333333333333,-0.116666666666667,0.58,70.8731260775197,674,0,0,2021-09-11T09:25:02.055862Z,rather yes,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
7febde38884468cfeadb27deb7fca767,FALSE,point,1,FALSE,79.5,49.5,90.5,9.5,99.5,9.5,0.798333333333333,0.328333333333333,-0.126666666666667,-0.41,131.312604117046,10829,0,0,2021-09-11T10:28:22.460662Z,rather not,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
7febde38884468cfeadb27deb7fca767,FALSE,point,2,TRUE,74.5,98.5,66.5,49.5,19.5,88.5,0.615,0.708333333333333,-0.323333333333333,1.28,131.312604117046,10829,0,0,2021-09-11T10:28:22.460662Z,rather not,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
ba81686368b98e50b1bd158b579b649b,FALSE,point,1,FALSE,49.5,49.5,49.5,49.5,49.5,59.5,0.495,0.528333333333333,-0.0233333333333333,1.1,10,562,0,0,2021-09-11T13:18:05.765336Z,yes,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
ba81686368b98e50b1bd158b579b649b,FALSE,point,2,TRUE,49.5,49.5,49.5,49.5,49.5,49.5,0.495,0.495,0.01,1,10,562,0,0,2021-09-11T13:18:05.765336Z,yes,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
25b6fe72625e27be232d55328a11ed14,TRUE,point,1,FALSE,59.5,89.5,94.5,74.5,94.5,59.5,0.928333333333333,0.645,-0.573333333333333,0.15,43.4050688284214,3363,0,0,2021-09-11T14:29:48.873939Z,yes,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
25b6fe72625e27be232d55328a11ed14,TRUE,point,2,TRUE,84.5,89.5,79.5,69.5,66.5,74.5,0.785,0.761666666666667,-0.546666666666667,0.93,43.4050688284214,3363,0,0,2021-09-11T14:29:48.873939Z,yes,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
fea1be5f1f4f8582a067e8c23a846037,FALSE,point,1,FALSE,34.5,64.5,65.5,49.5,99.5,74.5,0.765,0.528333333333333,-0.293333333333333,0.29,55.0090901579003,914,0,0,2021-09-11T15:41:20.470856Z,rather yes,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
fea1be5f1f4f8582a067e8c23a846037,FALSE,point,2,TRUE,34.5,67.5,67.5,34.5,67.5,32.5,0.675,0.338333333333333,-0.0133333333333334,-0.0100000000000001,55.0090901579003,914,0,0,2021-09-11T15:41:20.470856Z,rather yes,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
14757a2ca2545b1aa9320392823f0c77,FALSE,point,1,FALSE,59.5,39.5,49.5,98.5,54.5,50.5,0.478333333333333,0.695,-0.173333333333333,1.65,54.2862781925599,807,0,1,2021-09-11T18:53:15.653507Z,rather yes,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
14757a2ca2545b1aa9320392823f0c77,FALSE,point,2,TRUE,39.5,49.5,79.5,69.5,79.5,59.5,0.695,0.561666666666667,-0.256666666666667,0.6,54.2862781925599,807,0,1,2021-09-11T18:53:15.653507Z,rather yes,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
c15e499288b971749547d50d2c62a699,TRUE,interval,1,FALSE,69.5,69.5,69.5,69.5,69.5,69.5,0.695,0.695,-0.39,1,0,1412,0,0,2021-09-11T21:12:19.162085Z,rather yes,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
c15e499288b971749547d50d2c62a699,TRUE,interval,2,TRUE,69.5,69.5,69.5,69.5,69.5,69.5,0.695,0.695,-0.39,1,0,1412,0,0,2021-09-11T21:12:19.162085Z,rather yes,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
212d56935bec2db531c15a480281b914,FALSE,point,1,FALSE,14.5,19.5,42.5,31.5,24.5,24.5,0.288333333333333,0.235,0.476666666666667,0.84,20.4450483002609,222,4,1,2021-09-11T21:39:42.769074Z,yes,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
212d56935bec2db531c15a480281b914,FALSE,point,2,TRUE,24.5,34.5,44.5,39.5,29.5,24.5,0.361666666666667,0.295,0.343333333333333,0.8,20.4450483002609,222,4,1,2021-09-11T21:39:42.769074Z,yes,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
f3142703e3d463fc6c2a02e867d5ac64,FALSE,interval,1,FALSE,49.5,59.5,59.5,49.5,59.5,49.5,0.595,0.495,-0.09,0.7,0,536,0,0,2021-09-11T23:20:12.903344Z,rather yes,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
f3142703e3d463fc6c2a02e867d5ac64,FALSE,interval,2,TRUE,49.5,59.5,59.5,49.5,59.5,49.5,0.595,0.495,-0.09,0.7,0,536,0,0,2021-09-11T23:20:12.903344Z,rather yes,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
9358bf73aad7367ddce55150fc0e3d8d,FALSE,point,1,FALSE,79.5,59.5,69.5,49.5,69.5,79.5,0.661666666666667,0.695,-0.356666666666667,1.1,26.4575131106459,713,0,1,2021-09-12T18:33:52.040969Z,yes,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
9358bf73aad7367ddce55150fc0e3d8d,FALSE,point,2,TRUE,69.5,79.5,79.5,59.5,69.5,79.5,0.761666666666667,0.695,-0.456666666666667,0.8,26.4575131106459,713,0,1,2021-09-12T18:33:52.040969Z,yes,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
8ea40b34a90488efa50803119ceba0aa,FALSE,point,1,FALSE,33.5,66.5,66.5,33.5,66.5,33.5,0.665,0.335,0,0.0099999999999999,0,1086,0,1,2021-09-12T21:42:08.477514Z,rather yes,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
