session_code,participant_code,app_name,page_name,page_index,page_submission,time_spent,completion_time
t2ciiflg,upe33s10,Outro,CLICCS_Questions,19,1631088559,37,487
t2ciiflg,jqt9r2f3,Intro,Intro_Instructions,2,1631088599,308,779
t2ciiflg,jqt9r2f3,Baillon,Baillon_Decision,3,1631088666,67,779
t2ciiflg,jqt9r2f3,Baillon,Baillon_Decision,4,1631088692,26,779
t2ciiflg,hol325h4,Intro,Intro_Instructions,2,1631088698,45369,47265
t2ciiflg,jqt9r2f3,Baillon,Baillon_Decision,5,1631088713,21,779
t2ciiflg,jqt9r2f3,Baillon,Baillon_Decision,6,1631088726,13,779
t2ciiflg,jqt9r2f3,Baillon,Baillon_Decision,7,1631088750,24,779
t2ciiflg,jqt9r2f3,Baillon,Baillon_Decision,8,1631088765,15,779
t2ciiflg,jqt9r2f3,Baillon,Baillon_Decision,9,1631088870,105,779
t2ciiflg,jqt9r2f3,Baillon,Baillon_Decision,10,1631088884,14,779
t2ciiflg,jqt9r2f3,Baillon,Baillon_Decision,11,1631088901,17,779
t2ciiflg,jqt9r2f3,Baillon,Baillon_Decision,12,1631088913,12,779
t2ciiflg,jqt9r2f3,Baillon,Baillon_Decision,13,1631088928,15,779
t2ciiflg,jqt9r2f3,Baillon,Baillon_Decision,14,1631088941,13,779
t2ciiflg,pdycj2zn,Intro,Intro_Welcome,1,1631088945,67091,87831
t2ciiflg,jqt9r2f3,Outro,Outro_Risk,15,1631088960,19,779
t2ciiflg,jqt9r2f3,Outro,Domain_Questions_1,16,1631088975,15,779
t2ciiflg,jqt9r2f3,Outro,Domain_Questions_2,17,1631089015,40,779
t2ciiflg,igbtlgkr,,InitializeParticipant,0,1631089015,NA,912
t2ciiflg,2hhwah66,Intro,Intro_Instructions,2,1631089018,475,894
t2ciiflg,jqt9r2f3,Outro,Demographic_Questions,18,1631089035,20,779
t2ciiflg,igbtlgkr,Intro,Intro_Welcome,1,1631089042,27,912
t2ciiflg,2hhwah66,Baillon,Baillon_Decision,3,1631089052,34,894
t2ciiflg,jqt9r2f3,Outro,CLICCS_Questions,19,1631089057,22,779
t2ciiflg,2hhwah66,Baillon,Baillon_Decision,4,1631089077,25,894
t2ciiflg,2hhwah66,Baillon,Baillon_Decision,5,1631089091,14,894
t2ciiflg,2hhwah66,Baillon,Baillon_Decision,6,1631089104,13,894
t2ciiflg,ijnbxxte,,InitializeParticipant,0,1631089106,NA,545
t2ciiflg,2hhwah66,Baillon,Baillon_Decision,7,1631089114,10,894
t2ciiflg,ijnbxxte,Intro,Intro_Welcome,1,1631089121,15,545
t2ciiflg,2hhwah66,Baillon,Baillon_Decision,8,1631089123,9,894
t2ciiflg,hol325h4,Baillon,Baillon_Decision,3,1631089180,482,47265
t2ciiflg,2hhwah66,Baillon,Baillon_Decision,9,1631089186,63,894
t2ciiflg,2hhwah66,Baillon,Baillon_Decision,10,1631089194,8,894
t2ciiflg,2hhwah66,Baillon,Baillon_Decision,11,1631089200,6,894
t2ciiflg,2hhwah66,Baillon,Baillon_Decision,12,1631089206,6,894
t2ciiflg,2hhwah66,Baillon,Baillon_Decision,13,1631089215,9,894
t2ciiflg,2hhwah66,Baillon,Baillon_Decision,14,1631089221,6,894
t2ciiflg,2hhwah66,Outro,Outro_Risk,15,1631089244,23,894
t2ciiflg,2hhwah66,Outro,Domain_Questions_1,16,1631089256,12,894
t2ciiflg,hol325h4,Baillon,Baillon_Decision,4,1631089256,76,47265
t2ciiflg,2hhwah66,Outro,Domain_Questions_2,17,1631089271,15,894
t2ciiflg,2hhwah66,Outro,Demographic_Questions,18,1631089296,25,894
t2ciiflg,3r5p0r5s,,InitializeParticipant,0,1631089383,NA,1492
t2ciiflg,d6527e2h,,InitializeParticipant,0,1631089385,NA,541
t2ciiflg,ijnbxxte,Intro,Intro_Instructions,2,1631089395,274,545
t2ciiflg,d6527e2h,Intro,Intro_Welcome,1,1631089404,19,541
t2ciiflg,igbtlgkr,Intro,Intro_Instructions,2,1631089408,366,912
t2ciiflg,3r5p0r5s,Intro,Intro_Welcome,1,1631089412,29,1492
t2ciiflg,2hhwah66,Outro,CLICCS_Questions,19,1631089416,120,894
t2ciiflg,ijnbxxte,Baillon,Baillon_Decision,3,1631089418,23,545
t2ciiflg,ijnbxxte,Baillon,Baillon_Decision,4,1631089432,14,545
t2ciiflg,hol325h4,Baillon,Baillon_Decision,5,1631089437,181,47265
t2ciiflg,ijnbxxte,Baillon,Baillon_Decision,5,1631089444,12,545
t2ciiflg,ijnbxxte,Baillon,Baillon_Decision,6,1631089459,15,545
t2ciiflg,igbtlgkr,Baillon,Baillon_Decision,3,1631089459,51,912
t2ciiflg,ijnbxxte,Baillon,Baillon_Decision,7,1631089466,7,545
t2ciiflg,ijnbxxte,Baillon,Baillon_Decision,8,1631089474,8,545
t2ciiflg,igbtlgkr,Baillon,Baillon_Decision,4,1631089486,27,912
t2ciiflg,ijnbxxte,Baillon,Baillon_Decision,9,1631089492,18,545
t2ciiflg,ijnbxxte,Baillon,Baillon_Decision,10,1631089502,10,545
t2ciiflg,igbtlgkr,Baillon,Baillon_Decision,5,1631089508,22,912
t2ciiflg,ijnbxxte,Baillon,Baillon_Decision,11,1631089510,8,545
t2ciiflg,ijnbxxte,Baillon,Baillon_Decision,12,1631089516,6,545
t2ciiflg,ijnbxxte,Baillon,Baillon_Decision,13,1631089521,5,545
t2ciiflg,ijnbxxte,Baillon,Baillon_Decision,14,1631089527,6,545
t2ciiflg,igbtlgkr,Baillon,Baillon_Decision,6,1631089530,22,912
t2ciiflg,igbtlgkr,Baillon,Baillon_Decision,7,1631089545,15,912
t2ciiflg,ijnbxxte,Outro,Outro_Risk,15,1631089546,19,545
t2ciiflg,bikgffww,,InitializeParticipant,0,1631089556,NA,545
t2ciiflg,igbtlgkr,Baillon,Baillon_Decision,8,1631089556,11,912
t2ciiflg,hol325h4,Baillon,Baillon_Decision,6,1631089560,123,47265
t2ciiflg,bikgffww,Intro,Intro_Welcome,1,1631089561,5,545
t2ciiflg,ijnbxxte,Outro,Domain_Questions_1,16,1631089565,19,545
t2ciiflg,ijnbxxte,Outro,Domain_Questions_2,17,1631089576,11,545
t2ciiflg,hol325h4,Baillon,Baillon_Decision,7,1631089591,31,47265
t2ciiflg,ijnbxxte,Outro,Demographic_Questions,18,1631089603,27,545
t2ciiflg,igbtlgkr,Baillon,Baillon_Decision,9,1631089614,58,912
t2ciiflg,d6527e2h,Intro,Intro_Instructions,2,1631089620,216,541
t2ciiflg,igbtlgkr,Baillon,Baillon_Decision,10,1631089637,23,912
t2ciiflg,ijnbxxte,Outro,CLICCS_Questions,19,1631089651,48,545
t2ciiflg,d6527e2h,Baillon,Baillon_Decision,3,1631089655,35,541
t2ciiflg,igbtlgkr,Baillon,Baillon_Decision,11,1631089661,24,912
t2ciiflg,hol325h4,Baillon,Baillon_Decision,8,1631089667,76,47265
t2ciiflg,igbtlgkr,Baillon,Baillon_Decision,12,1631089671,10,912
t2ciiflg,igbtlgkr,Baillon,Baillon_Decision,13,1631089681,10,912
t2ciiflg,d6527e2h,Baillon,Baillon_Decision,4,1631089682,27,541
t2ciiflg,igbtlgkr,Baillon,Baillon_Decision,14,1631089694,13,912
t2ciiflg,d6527e2h,Baillon,Baillon_Decision,5,1631089696,14,541
t2ciiflg,d6527e2h,Baillon,Baillon_Decision,6,1631089704,8,541
t2ciiflg,d6527e2h,Baillon,Baillon_Decision,7,1631089714,10,541
t2ciiflg,igbtlgkr,Outro,Outro_Risk,15,1631089719,25,912
t2ciiflg,d6527e2h,Baillon,Baillon_Decision,8,1631089722,8,541
t2ciiflg,d6527e2h,Baillon,Baillon_Decision,9,1631089741,19,541
t2ciiflg,igbtlgkr,Outro,Domain_Questions_1,16,1631089741,22,912
t2ciiflg,d6527e2h,Baillon,Baillon_Decision,10,1631089749,8,541
t2ciiflg,d6527e2h,Baillon,Baillon_Decision,11,1631089755,6,541
t2ciiflg,igbtlgkr,Outro,Domain_Questions_2,17,1631089762,21,912
t2ciiflg,d6527e2h,Baillon,Baillon_Decision,12,1631089766,11,541
t2ciiflg,hol325h4,Baillon,Baillon_Decision,9,1631089768,101,47265
t2ciiflg,d6527e2h,Baillon,Baillon_Decision,13,1631089773,7,541
t2ciiflg,d6527e2h,Baillon,Baillon_Decision,14,1631089782,9,541
t2ciiflg,hol325h4,Baillon,Baillon_Decision,10,1631089787,19,47265
t2ciiflg,d6527e2h,Outro,Outro_Risk,15,1631089801,19,541
t2ciiflg,hol325h4,Baillon,Baillon_Decision,11,1631089803,16,47265
t2ciiflg,igbtlgkr,Outro,Demographic_Questions,18,1631089804,42,912
t2ciiflg,bikgffww,Intro,Intro_Instructions,2,1631089805,244,545
t2ciiflg,d6527e2h,Outro,Domain_Questions_1,16,1631089822,21,541
t2ciiflg,hol325h4,Baillon,Baillon_Decision,12,1631089836,33,47265
t2ciiflg,d6527e2h,Outro,Domain_Questions_2,17,1631089840,18,541
t2ciiflg,qf5ol6yw,,InitializeParticipant,0,1631089842,NA,1165
t2ciiflg,bikgffww,Baillon,Baillon_Decision,3,1631089862,57,545
t2ciiflg,d6527e2h,Outro,Demographic_Questions,18,1631089870,30,541
t2ciiflg,bikgffww,Baillon,Baillon_Decision,4,1631089883,21,545
t2ciiflg,bikgffww,Baillon,Baillon_Decision,5,1631089899,16,545
t2ciiflg,bikgffww,Baillon,Baillon_Decision,6,1631089910,11,545
t2ciiflg,hol325h4,Baillon,Baillon_Decision,13,1631089915,79,47265
t2ciiflg,bikgffww,Baillon,Baillon_Decision,7,1631089918,8,545
t2ciiflg,d6527e2h,Outro,CLICCS_Questions,19,1631089926,56,541
t2ciiflg,igbtlgkr,Outro,CLICCS_Questions,19,1631089927,123,912
t2ciiflg,28yikxav,,InitializeParticipant,0,1631089929,NA,1090
t2ciiflg,bikgffww,Baillon,Baillon_Decision,8,1631089932,14,545
t2ciiflg,hol325h4,Baillon,Baillon_Decision,14,1631089947,32,47265
t2ciiflg,28yikxav,Intro,Intro_Welcome,1,1631089966,37,1090
t2ciiflg,bikgffww,Baillon,Baillon_Decision,9,1631089968,36,545
t2ciiflg,bikgffww,Baillon,Baillon_Decision,10,1631089974,6,545
t2ciiflg,bikgffww,Baillon,Baillon_Decision,11,1631089982,8,545
t2ciiflg,bikgffww,Baillon,Baillon_Decision,12,1631089988,6,545
t2ciiflg,bikgffww,Baillon,Baillon_Decision,13,1631089994,6,545
t2ciiflg,bikgffww,Baillon,Baillon_Decision,14,1631090004,10,545
t2ciiflg,hol325h4,Outro,Outro_Risk,15,1631090022,75,47265
t2ciiflg,bikgffww,Outro,Outro_Risk,15,1631090027,23,545
t2ciiflg,bikgffww,Outro,Domain_Questions_1,16,1631090039,12,545
t2ciiflg,bikgffww,Outro,Domain_Questions_2,17,1631090055,16,545
t2ciiflg,hol325h4,Outro,Domain_Questions_1,16,1631090060,38,47265
t2ciiflg,bikgffww,Outro,Demographic_Questions,18,1631090086,31,545
t2ciiflg,bikgffww,Outro,CLICCS_Questions,19,1631090101,15,545
t2ciiflg,3r5p0r5s,Intro,Intro_Instructions,2,1631090141,729,1492
t2ciiflg,hol325h4,Outro,Domain_Questions_2,17,1631090160,100,47265
t2ciiflg,eloldkhe,,InitializeParticipant,0,1631090177,NA,973
t2ciiflg,eloldkhe,Intro,Intro_Welcome,1,1631090210,33,973
t2ciiflg,hol325h4,Outro,Demographic_Questions,18,1631090220,60,47265
t2ciiflg,3r5p0r5s,Baillon,Baillon_Decision,3,1631090282,141,1492
t2ciiflg,qf5ol6yw,Intro,Intro_Welcome,1,1631090285,443,1165
t2ciiflg,spl8pqif,,InitializeParticipant,0,1631090303,NA,483
t2ciiflg,28yikxav,Intro,Intro_Instructions,2,1631090303,337,1090
t2ciiflg,j53k2he3,,InitializeParticipant,0,1631090304,NA,963
t2ciiflg,spl8pqif,Intro,Intro_Welcome,1,1631090308,5,483
t2ciiflg,j53k2he3,Intro,Intro_Welcome,1,1631090328,24,963
t2ciiflg,3r5p0r5s,Baillon,Baillon_Decision,4,1631090359,77,1492
t2ciiflg,3r5p0r5s,Baillon,Baillon_Decision,5,1631090392,33,1492
t2ciiflg,28yikxav,Baillon,Baillon_Decision,3,1631090415,112,1090
t2ciiflg,3r5p0r5s,Baillon,Baillon_Decision,6,1631090421,29,1492
t2ciiflg,28yikxav,Baillon,Baillon_Decision,4,1631090444,29,1090
t2ciiflg,3r5p0r5s,Baillon,Baillon_Decision,7,1631090455,34,1492
t2ciiflg,28yikxav,Baillon,Baillon_Decision,5,1631090470,26,1090
t2ciiflg,4r2mbf32,,InitializeParticipant,0,1631090477,NA,1435
t2ciiflg,3r5p0r5s,Baillon,Baillon_Decision,8,1631090482,27,1492
t2ciiflg,28yikxav,Baillon,Baillon_Decision,6,1631090486,16,1090
t2ciiflg,28yikxav,Baillon,Baillon_Decision,7,1631090498,12,1090
t2ciiflg,4r2mbf32,Intro,Intro_Welcome,1,1631090503,26,1435
t2ciiflg,28yikxav,Baillon,Baillon_Decision,8,1631090511,13,1090
t2ciiflg,k00zycb1,,InitializeParticipant,0,1631090511,NA,1461
t2ciiflg,spl8pqif,Intro,Intro_Instructions,2,1631090522,214,483
t2ciiflg,qf5ol6yw,Intro,Intro_Instructions,2,1631090525,240,1165
t2ciiflg,3r5p0r5s,Baillon,Baillon_Decision,9,1631090537,55,1492
t2ciiflg,spl8pqif,Baillon,Baillon_Decision,3,1631090548,26,483
t2ciiflg,k00zycb1,Intro,Intro_Welcome,1,1631090555,44,1461
t2ciiflg,hol325h4,Outro,CLICCS_Questions,19,1631090565,345,47265
t2ciiflg,3r5p0r5s,Baillon,Baillon_Decision,10,1631090569,32,1492
t2ciiflg,spl8pqif,Baillon,Baillon_Decision,4,1631090571,23,483
t2ciiflg,28yikxav,Baillon,Baillon_Decision,9,1631090581,70,1090
t2ciiflg,3r5p0r5s,Baillon,Baillon_Decision,11,1631090582,13,1492
t2ciiflg,spl8pqif,Baillon,Baillon_Decision,5,1631090583,12,483
t2ciiflg,qf5ol6yw,Baillon,Baillon_Decision,3,1631090586,61,1165
t2ciiflg,eloldkhe,Intro,Intro_Instructions,2,1631090601,391,973
t2ciiflg,qf5ol6yw,Baillon,Baillon_Decision,4,1631090603,17,1165
t2ciiflg,spl8pqif,Baillon,Baillon_Decision,6,1631090606,23,483
t2ciiflg,3r5p0r5s,Baillon,Baillon_Decision,12,1631090610,28,1492
t2ciiflg,spl8pqif,Baillon,Baillon_Decision,7,1631090613,7,483
t2ciiflg,28yikxav,Baillon,Baillon_Decision,10,1631090613,32,1090
t2ciiflg,spl8pqif,Baillon,Baillon_Decision,8,1631090621,8,483
t2ciiflg,28yikxav,Baillon,Baillon_Decision,11,1631090627,14,1090
t2ciiflg,3r5p0r5s,Baillon,Baillon_Decision,13,1631090630,20,1492
t2ciiflg,spl8pqif,Baillon,Baillon_Decision,9,1631090639,18,483
t2ciiflg,3r5p0r5s,Baillon,Baillon_Decision,14,1631090640,10,1492
t2ciiflg,spl8pqif,Baillon,Baillon_Decision,10,1631090645,6,483
t2ciiflg,28yikxav,Baillon,Baillon_Decision,12,1631090650,23,1090
t2ciiflg,spl8pqif,Baillon,Baillon_Decision,11,1631090652,7,483
t2ciiflg,spl8pqif,Baillon,Baillon_Decision,12,1631090657,5,483
t2ciiflg,spl8pqif,Baillon,Baillon_Decision,13,1631090664,7,483
t2ciiflg,28yikxav,Baillon,Baillon_Decision,13,1631090664,14,1090
t2ciiflg,3f9bnd8h,,InitializeParticipant,0,1631090673,NA,445
t2ciiflg,spl8pqif,Baillon,Baillon_Decision,14,1631090678,14,483
t2ciiflg,28yikxav,Baillon,Baillon_Decision,14,1631090681,17,1090
t2ciiflg,3r5p0r5s,Outro,Outro_Risk,15,1631090689,49,1492
t2ciiflg,3f9bnd8h,Intro,Intro_Welcome,1,1631090691,18,445
t2ciiflg,eloldkhe,Baillon,Baillon_Decision,3,1631090693,92,973
t2ciiflg,qf5ol6yw,Baillon,Baillon_Decision,5,1631090693,90,1165
t2ciiflg,spl8pqif,Outro,Outro_Risk,15,1631090701,23,483
t2ciiflg,eloldkhe,Baillon,Baillon_Decision,4,1631090710,17,973
t2ciiflg,28yikxav,Outro,Outro_Risk,15,1631090711,30,1090
t2ciiflg,spl8pqif,Outro,Domain_Questions_1,16,1631090712,11,483
t2ciiflg,3r5p0r5s,Outro,Domain_Questions_1,16,1631090719,30,1492
t2ciiflg,qf5ol6yw,Baillon,Baillon_Decision,6,1631090725,32,1165
t2ciiflg,spl8pqif,Outro,Domain_Questions_2,17,1631090730,18,483
t2ciiflg,eloldkhe,Baillon,Baillon_Decision,5,1631090736,26,973
t2ciiflg,qf5ol6yw,Baillon,Baillon_Decision,7,1631090742,17,1165
t2ciiflg,j53k2he3,Intro,Intro_Instructions,2,1631090746,418,963
t2ciiflg,eloldkhe,Baillon,Baillon_Decision,6,1631090750,14,973
t2ciiflg,qf5ol6yw,Baillon,Baillon_Decision,8,1631090752,10,1165
t2ciiflg,spl8pqif,Outro,Demographic_Questions,18,1631090753,23,483
t2ciiflg,3r5p0r5s,Outro,Domain_Questions_2,17,1631090757,38,1492
t2ciiflg,eloldkhe,Baillon,Baillon_Decision,7,1631090769,19,973
t2ciiflg,28yikxav,Outro,Domain_Questions_1,16,1631090771,60,1090
t2ciiflg,eloldkhe,Baillon,Baillon_Decision,8,1631090783,14,973
t2ciiflg,spl8pqif,Outro,CLICCS_Questions,19,1631090786,33,483
t2ciiflg,qf5ol6yw,Baillon,Baillon_Decision,9,1631090798,46,1165
t2ciiflg,3r5p0r5s,Outro,Demographic_Questions,18,1631090811,54,1492
t2ciiflg,qf5ol6yw,Baillon,Baillon_Decision,10,1631090819,21,1165
t2ciiflg,eloldkhe,Baillon,Baillon_Decision,9,1631090819,36,973
t2ciiflg,28yikxav,Outro,Domain_Questions_2,17,1631090820,49,1090
t2ciiflg,eloldkhe,Baillon,Baillon_Decision,10,1631090831,12,973
t2ciiflg,qf5ol6yw,Baillon,Baillon_Decision,11,1631090831,12,1165
t2ciiflg,eloldkhe,Baillon,Baillon_Decision,11,1631090839,8,973
t2ciiflg,j53k2he3,Baillon,Baillon_Decision,3,1631090848,102,963
t2ciiflg,qf5ol6yw,Baillon,Baillon_Decision,12,1631090849,18,1165
t2ciiflg,28yikxav,Outro,Demographic_Questions,18,1631090850,30,1090
t2ciiflg,eloldkhe,Baillon,Baillon_Decision,12,1631090850,11,973
t2ciiflg,eloldkhe,Baillon,Baillon_Decision,13,1631090858,8,973
t2ciiflg,eloldkhe,Baillon,Baillon_Decision,14,1631090867,9,973
t2ciiflg,qf5ol6yw,Baillon,Baillon_Decision,13,1631090867,18,1165
t2ciiflg,3f9bnd8h,Intro,Intro_Instructions,2,1631090872,181,445
t2ciiflg,3r5p0r5s,Outro,CLICCS_Questions,19,1631090875,64,1492
t2ciiflg,j53k2he3,Baillon,Baillon_Decision,4,1631090881,33,963
t2ciiflg,qf5ol6yw,Baillon,Baillon_Decision,14,1631090887,20,1165
t2ciiflg,eloldkhe,Outro,Outro_Risk,15,1631090897,30,973
t2ciiflg,3f9bnd8h,Baillon,Baillon_Decision,3,1631090902,30,445
t2ciiflg,qf5ol6yw,Outro,Outro_Risk,15,1631090903,16,1165
t2ciiflg,w06rwr7f,,InitializeParticipant,0,1631090912,NA,30845
t2ciiflg,qf5ol6yw,Outro,Domain_Questions_1,16,1631090916,13,1165
t2ciiflg,w06rwr7f,Intro,Intro_Welcome,1,1631090923,11,30845
t2ciiflg,3f9bnd8h,Baillon,Baillon_Decision,4,1631090924,22,445
t2ciiflg,eloldkhe,Outro,Domain_Questions_1,16,1631090927,30,973
t2ciiflg,3f9bnd8h,Baillon,Baillon_Decision,5,1631090929,5,445
t2ciiflg,qf5ol6yw,Outro,Domain_Questions_2,17,1631090932,16,1165
t2ciiflg,j53k2he3,Baillon,Baillon_Decision,5,1631090933,52,963
t2ciiflg,3f9bnd8h,Baillon,Baillon_Decision,6,1631090935,6,445
t2ciiflg,3f9bnd8h,Baillon,Baillon_Decision,7,1631090941,6,445
t2ciiflg,j53k2he3,Baillon,Baillon_Decision,6,1631090946,13,963
t2ciiflg,eloldkhe,Outro,Domain_Questions_2,17,1631090947,20,973
t2ciiflg,3f9bnd8h,Baillon,Baillon_Decision,8,1631090947,6,445
t2ciiflg,vmzbbotk,,InitializeParticipant,0,1631090948,NA,508
t2ciiflg,vmzbbotk,Intro,Intro_Welcome,1,1631090954,6,508
t2ciiflg,qf5ol6yw,Outro,Demographic_Questions,18,1631090955,23,1165
t2ciiflg,j53k2he3,Baillon,Baillon_Decision,7,1631090965,19,963
t2ciiflg,4r2mbf32,Intro,Intro_Instructions,2,1631090974,471,1435
t2ciiflg,3f9bnd8h,Baillon,Baillon_Decision,9,1631090979,32,445
t2ciiflg,vmzbbotk,Intro,Intro_Instructions,2,1631090982,28,508
t2ciiflg,j53k2he3,Baillon,Baillon_Decision,8,1631090982,17,963
t2ciiflg,jbdqalt8,,InitializeParticipant,0,1631090983,NA,1001
t2ciiflg,3f9bnd8h,Baillon,Baillon_Decision,10,1631090983,4,445
t2ciiflg,eloldkhe,Outro,Demographic_Questions,18,1631090983,36,973
t2ciiflg,3f9bnd8h,Baillon,Baillon_Decision,11,1631090987,4,445
t2ciiflg,vmzbbotk,Baillon,Baillon_Decision,3,1631090993,11,508
t2ciiflg,3f9bnd8h,Baillon,Baillon_Decision,12,1631090994,7,445
t2ciiflg,3f9bnd8h,Baillon,Baillon_Decision,13,1631090997,3,445
t2ciiflg,3f9bnd8h,Baillon,Baillon_Decision,14,1631091002,5,445
t2ciiflg,jbdqalt8,Intro,Intro_Welcome,1,1631091006,23,1001
t2ciiflg,qf5ol6yw,Outro,CLICCS_Questions,19,1631091007,52,1165
t2ciiflg,m427ir8c,,InitializeParticipant,0,1631091009,NA,3012
t2ciiflg,3f9bnd8h,Outro,Outro_Risk,15,1631091018,16,445
t2ciiflg,28yikxav,Outro,CLICCS_Questions,19,1631091019,169,1090
t2ciiflg,3f9bnd8h,Outro,Domain_Questions_1,16,1631091032,14,445
t2ciiflg,m427ir8c,Intro,Intro_Welcome,1,1631091035,26,3012
t2ciiflg,3f9bnd8h,Outro,Domain_Questions_2,17,1631091046,14,445
t2ciiflg,j53k2he3,Baillon,Baillon_Decision,9,1631091056,74,963
t2ciiflg,vmzbbotk,Baillon,Baillon_Decision,4,1631091061,68,508
t2ciiflg,3f9bnd8h,Outro,Demographic_Questions,18,1631091064,18,445
t2ciiflg,j53k2he3,Baillon,Baillon_Decision,10,1631091064,8,963
t2ciiflg,vmzbbotk,Baillon,Baillon_Decision,5,1631091065,4,508
t2ciiflg,j53k2he3,Baillon,Baillon_Decision,11,1631091072,8,963
t2ciiflg,j53k2he3,Baillon,Baillon_Decision,12,1631091087,15,963
t2ciiflg,j53k2he3,Baillon,Baillon_Decision,13,1631091095,8,963
t2ciiflg,4r2mbf32,Baillon,Baillon_Decision,3,1631091100,126,1435
t2ciiflg,j53k2he3,Baillon,Baillon_Decision,14,1631091103,8,963
t2ciiflg,3f9bnd8h,Outro,CLICCS_Questions,19,1631091118,54,445
t2ciiflg,bdwze4vr,,InitializeParticipant,0,1631091124,NA,561
t2ciiflg,j53k2he3,Outro,Outro_Risk,15,1631091126,23,963
t2ciiflg,bdwze4vr,Intro,Intro_Welcome,1,1631091140,16,561
t2ciiflg,vmzbbotk,Baillon,Baillon_Decision,6,1631091142,77,508
t2ciiflg,j53k2he3,Outro,Domain_Questions_1,16,1631091147,21,963
t2ciiflg,sfomdisr,,InitializeParticipant,0,1631091148,NA,2105
t2ciiflg,eloldkhe,Outro,CLICCS_Questions,19,1631091150,167,973
t2ciiflg,vmzbbotk,Baillon,Baillon_Decision,7,1631091154,12,508
t2ciiflg,vmzbbotk,Baillon,Baillon_Decision,8,1631091159,5,508
t2ciiflg,sfomdisr,Intro,Intro_Welcome,1,1631091161,13,2105
t2ciiflg,4r2mbf32,Baillon,Baillon_Decision,4,1631091161,61,1435
t2ciiflg,778el70y,Intro,Intro_Instructions,2,1631091167,5756,6394
t2ciiflg,j53k2he3,Outro,Domain_Questions_2,17,1631091167,20,963
t2ciiflg,j53k2he3,Outro,Demographic_Questions,18,1631091211,44,963
t2ciiflg,4r2mbf32,Baillon,Baillon_Decision,5,1631091213,52,1435
t2ciiflg,4r2mbf32,Baillon,Baillon_Decision,6,1631091233,20,1435
t2ciiflg,778el70y,Baillon,Baillon_Decision,3,1631091263,96,6394
t2ciiflg,j53k2he3,Outro,CLICCS_Questions,19,1631091267,56,963
t2ciiflg,bdwze4vr,Intro,Intro_Instructions,2,1631091271,131,561
t2ciiflg,4r2mbf32,Baillon,Baillon_Decision,7,1631091280,47,1435
t2ciiflg,778el70y,Baillon,Baillon_Decision,4,1631091283,20,6394
t2ciiflg,sfomdisr,Intro,Intro_Instructions,2,1631091286,125,2105
t2ciiflg,p40or2rt,,InitializeParticipant,0,1631091289,NA,1596
t2ciiflg,p40or2rt,Intro,Intro_Welcome,1,1631091298,9,1596
t2ciiflg,4r2mbf32,Baillon,Baillon_Decision,8,1631091300,20,1435
t2ciiflg,778el70y,Baillon,Baillon_Decision,5,1631091301,18,6394
t2ciiflg,k00zycb1,Intro,Intro_Instructions,2,1631091304,749,1461
t2ciiflg,bdwze4vr,Baillon,Baillon_Decision,3,1631091313,42,561
t2ciiflg,778el70y,Baillon,Baillon_Decision,6,1631091315,14,6394
t2ciiflg,bdwze4vr,Baillon,Baillon_Decision,4,1631091327,14,561
t2ciiflg,vmzbbotk,Baillon,Baillon_Decision,9,1631091330,171,508
t2ciiflg,778el70y,Baillon,Baillon_Decision,7,1631091331,16,6394
t2ciiflg,vmzbbotk,Baillon,Baillon_Decision,10,1631091335,5,508
t2ciiflg,bdwze4vr,Baillon,Baillon_Decision,5,1631091339,12,561
t2ciiflg,vmzbbotk,Baillon,Baillon_Decision,11,1631091342,7,508
t2ciiflg,778el70y,Baillon,Baillon_Decision,8,1631091344,13,6394
t2ciiflg,vmzbbotk,Baillon,Baillon_Decision,12,1631091346,4,508
t2ciiflg,bdwze4vr,Baillon,Baillon_Decision,6,1631091363,24,561
t2ciiflg,4r2mbf32,Baillon,Baillon_Decision,9,1631091364,64,1435
t2ciiflg,vmzbbotk,Baillon,Baillon_Decision,13,1631091372,26,508
t2ciiflg,vmzbbotk,Baillon,Baillon_Decision,14,1631091376,4,508
t2ciiflg,bdwze4vr,Baillon,Baillon_Decision,7,1631091378,15,561
t2ciiflg,bdwze4vr,Baillon,Baillon_Decision,8,1631091391,13,561
t2ciiflg,vmzbbotk,Outro,Outro_Risk,15,1631091409,33,508
t2ciiflg,bdwze4vr,Baillon,Baillon_Decision,9,1631091419,28,561
t2ciiflg,778el70y,Baillon,Baillon_Decision,9,1631091419,75,6394
t2ciiflg,k00zycb1,Baillon,Baillon_Decision,3,1631091422,118,1461
t2ciiflg,vmzbbotk,Outro,Domain_Questions_1,16,1631091424,15,508
t2ciiflg,vmzbbotk,Outro,Domain_Questions_2,17,1631091433,9,508
t2ciiflg,bdwze4vr,Baillon,Baillon_Decision,10,1631091437,18,561
t2ciiflg,4r2mbf32,Baillon,Baillon_Decision,10,1631091444,80,1435
t2ciiflg,778el70y,Baillon,Baillon_Decision,10,1631091445,26,6394
t2ciiflg,vmzbbotk,Outro,Demographic_Questions,18,1631091454,21,508
t2ciiflg,bdwze4vr,Baillon,Baillon_Decision,11,1631091456,19,561
t2ciiflg,vmzbbotk,Outro,CLICCS_Questions,19,1631091456,2,508
t2ciiflg,4r2mbf32,Baillon,Baillon_Decision,11,1631091457,13,1435
t2ciiflg,k00zycb1,Baillon,Baillon_Decision,4,1631091460,38,1461
