participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.review_weather,player.review_instructions,player.matching_probability,player.event_decision,player.payment_mechanism,player.pivotal_lottery,player.pivotal_draw,player.payoff,group.id_in_subsession,subsession.round_number,subsession.pivotal_round,subsession.lottery_success,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
95,hj5ndwzt,,1,22,21,Outro,Results,2021-04-05 19:58:13.314716+00:00,1,,,10.00,95,1,4,87,E12,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
96,s93xmcb6,,1,22,21,Outro,Results,2021-04-05 19:58:13.338593+00:00,1,,,0.00,96,2,2,62,E3,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
97,5c4k7wkq,,1,22,21,Outro,Results,2021-04-05 19:58:13.362415+00:00,1,,,10.00,97,3,5,53,E12,lottery,98,18,10.00,1,11,1,1,0kihcn1h,,,,,0
98,3m2v7551,,1,22,21,Outro,Results,2021-04-05 19:58:13.386331+00:00,1,,,10.00,98,0,1,76,E2,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
99,klrujp5k,,1,22,21,Outro,Results,2021-04-05 19:58:13.409716+00:00,1,,,0.00,99,1,5,93,E3,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
100,y52wjawu,,1,22,21,Outro,Results,2021-04-05 19:58:13.431882+00:00,1,,,10.00,100,2,2,38,E3,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
101,vpfcoe2o,,1,22,21,Outro,Results,2021-04-05 19:58:13.454686+00:00,1,,,10.00,101,3,2,32,E13,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
102,aym4zjp5,,1,22,21,Outro,Results,2021-04-05 19:58:13.477733+00:00,1,,,10.00,102,0,0,4,E2,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
103,4mn71ymt,,1,22,21,Outro,Results,2021-04-05 19:58:13.499765+00:00,1,,,0.00,103,3,4,44,E1,bet,34,,0.00,1,11,1,1,0kihcn1h,,,,,0
104,6657t4w8,,1,22,21,Outro,Results,2021-04-05 19:58:13.524265+00:00,1,,,0.00,104,0,4,42,E3,lottery,54,67,0.00,1,11,1,1,0kihcn1h,,,,,0
105,zl48h839,,1,22,21,Outro,Results,2021-04-05 19:58:13.548667+00:00,1,,,0.00,105,2,4,8,E13,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
106,roaj31ni,,1,22,21,Outro,Results,2021-04-05 19:58:13.574615+00:00,1,,,0.00,106,5,5,32,E13,lottery,47,75,0.00,1,11,1,1,0kihcn1h,,,,,0
107,9hk1q27i,,1,22,21,Outro,Results,2021-04-05 19:58:13.605534+00:00,1,,,10.00,107,0,4,43,E13,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
108,2dbt31lj,,1,22,21,Outro,Results,2021-04-05 19:58:13.636312+00:00,1,,,0.00,108,0,0,43,E1,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
109,cedb9zid,,1,22,21,Outro,Results,2021-04-05 19:58:13.663737+00:00,1,,,0.00,109,4,0,93,E13,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
110,ixc2uz6p,,1,22,21,Outro,Results,2021-04-05 19:58:13.754813+00:00,1,,,0.00,110,1,1,89,E12,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
111,tys18oat,,1,22,21,Outro,Results,2021-04-05 19:58:13.785688+00:00,1,,,10.00,111,2,1,52,E12,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
112,x65mihwj,,1,22,21,Outro,Results,2021-04-05 19:58:13.812430+00:00,1,,,0.00,112,5,1,20,E3,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
113,hmwbaq2b,,1,22,21,Outro,Results,2021-04-05 19:58:13.837618+00:00,1,,,0.00,113,0,4,24,E13,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
114,qy5ppc73,,1,22,21,Outro,Results,2021-04-05 19:58:13.861994+00:00,1,,,0.00,114,4,0,67,E13,lottery,81,85,0.00,1,11,1,1,0kihcn1h,,,,,0
115,66nlmvxj,,1,22,21,Outro,Results,2021-04-05 19:58:13.888684+00:00,1,,,10.00,115,4,0,46,E23,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
116,njbr9n6m,,1,22,21,Outro,Results,2021-04-05 19:58:13.912830+00:00,1,,,0.00,116,4,3,89,E1,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
117,7y0q02md,,1,22,21,Outro,Results,2021-04-05 19:58:13.937408+00:00,1,,,10.00,117,0,2,99,E3,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
118,jwp26sn5,,1,22,21,Outro,Results,2021-04-05 19:58:13.961285+00:00,1,,,10.00,118,5,2,43,E2,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
119,8ncwi5gf,,1,22,21,Outro,Results,2021-04-05 19:58:13.987038+00:00,1,,,0.00,119,2,5,54,E2,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
120,ca0ppvg0,,1,22,21,Outro,Results,2021-04-05 19:58:14.012072+00:00,1,,,0.00,120,1,1,64,E2,bet,14,,0.00,1,11,1,1,0kihcn1h,,,,,0
121,m2mx5ofu,,1,22,21,Outro,Results,2021-04-05 19:58:14.036814+00:00,1,,,10.00,121,3,4,18,E3,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
122,82ixcagz,,1,22,21,Outro,Results,2021-04-05 19:58:14.061360+00:00,1,,,10.00,122,1,2,60,E13,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
123,038mnyt5,,1,22,21,Outro,Results,2021-04-05 19:58:14.086237+00:00,1,,,0.00,123,0,0,91,E12,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
124,1fshygfz,,1,22,21,Outro,Results,2021-04-05 19:58:14.111006+00:00,1,,,10.00,124,1,4,65,E2,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
125,vv8uwpub,,1,22,21,Outro,Results,2021-04-05 19:58:14.135308+00:00,1,,,10.00,125,2,2,36,E13,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
126,4vqcyu2f,,1,22,21,Outro,Results,2021-04-05 19:58:14.160097+00:00,1,,,10.00,126,0,5,68,E2,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
127,zhp62d8h,,1,22,21,Outro,Results,2021-04-05 19:58:14.183784+00:00,1,,,0.00,127,0,0,80,E23,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
128,ddik44sp,,1,22,21,Outro,Results,2021-04-05 19:58:14.209559+00:00,1,,,0.00,128,0,2,64,E12,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
129,hb1y412w,,1,22,21,Outro,Results,2021-04-05 19:58:14.233716+00:00,1,,,10.00,129,3,4,57,E2,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
130,sv6atoh2,,1,22,21,Outro,Results,2021-04-05 19:58:14.257772+00:00,1,,,0.00,130,0,0,54,E12,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
131,it1i8euw,,1,22,21,Outro,Results,2021-04-05 19:58:14.282942+00:00,1,,,10.00,131,1,3,43,E1,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
132,15d5v7ut,,1,22,21,Outro,Results,2021-04-05 19:58:14.308489+00:00,1,,,10.00,132,0,3,59,E12,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
133,wpylmm8n,,1,22,21,Outro,Results,2021-04-05 19:58:14.332544+00:00,1,,,0.00,133,2,4,25,E1,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
134,adsimlu7,,1,22,21,Outro,Results,2021-04-05 19:58:14.358121+00:00,1,,,0.00,134,5,5,75,E2,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
135,13pmx9zi,,1,22,21,Outro,Results,2021-04-05 19:58:14.382304+00:00,1,,,0.00,135,4,0,57,E13,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
136,avx305ja,,1,22,21,Outro,Results,2021-04-05 19:58:14.407185+00:00,1,,,10.00,136,0,2,2,E1,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
137,p39ffrsk,,1,22,21,Outro,Results,2021-04-05 19:58:14.431929+00:00,1,,,10.00,137,2,4,57,E3,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
138,yfq0xh7p,,1,22,21,Outro,Results,2021-04-05 19:58:14.455284+00:00,1,,,0.00,138,0,1,58,E1,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
139,lkpb2pgv,,1,22,21,Outro,Results,2021-04-05 19:58:14.479802+00:00,1,,,10.00,139,0,0,79,E1,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
140,7xjgf9o5,,1,22,21,Outro,Results,2021-04-05 19:58:14.504341+00:00,1,,,10.00,140,4,1,88,E13,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
141,l6yn113l,,1,22,21,Outro,Results,2021-04-05 19:58:14.529025+00:00,1,,,0.00,141,2,5,29,E13,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
142,in2vitpr,,1,22,21,Outro,Results,2021-04-05 19:58:14.553747+00:00,1,,,0.00,142,3,0,4,E12,lottery,8,59,0.00,1,11,1,1,0kihcn1h,,,,,0
143,rffm3fsy,,1,22,21,Outro,Results,2021-04-05 19:58:14.577899+00:00,1,,,10.00,143,5,3,64,E1,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
144,8vmqsm7k,,1,22,21,Outro,Results,2021-04-05 19:58:14.602495+00:00,1,,,0.00,144,5,5,85,E2,bet,17,,0.00,1,11,1,1,0kihcn1h,,,,,0
145,3fs592oj,,1,22,21,Outro,Results,2021-04-05 19:58:14.626651+00:00,1,,,0.00,145,1,3,86,E1,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
146,awhwsbka,,1,22,21,Outro,Results,2021-04-05 19:58:14.651631+00:00,1,,,0.00,146,2,2,93,E12,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
147,en1xcd6w,,1,22,21,Outro,Results,2021-04-05 19:58:14.675304+00:00,1,,,0.00,147,4,4,57,E12,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
148,8oq3smak,,1,22,21,Outro,Results,2021-04-05 19:58:14.699194+00:00,1,,,0.00,148,3,5,46,E3,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
149,razfc32b,,1,22,21,Outro,Results,2021-04-05 19:58:14.724399+00:00,1,,,10.00,149,5,2,50,E13,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
150,z9328qvh,,1,22,21,Outro,Results,2021-04-05 19:58:14.753235+00:00,1,,,10.00,150,2,0,58,E12,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
151,dfviughl,,1,22,21,Outro,Results,2021-04-05 19:58:14.777158+00:00,1,,,0.00,151,1,1,23,E23,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
152,0baain5u,,1,22,21,Outro,Results,2021-04-05 19:58:14.802181+00:00,1,,,10.00,152,1,5,79,E12,bet,46,,10.00,1,11,1,1,0kihcn1h,,,,,0
153,jw0647a4,,1,22,21,Outro,Results,2021-04-05 19:58:14.826068+00:00,1,,,0.00,153,2,0,63,E23,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
154,rwrme89l,,1,22,21,Outro,Results,2021-04-05 19:58:14.850209+00:00,1,,,0.00,154,5,4,2,E13,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
155,ujwmyuxe,,1,22,21,Outro,Results,2021-04-05 19:58:14.874696+00:00,1,,,10.00,155,2,2,94,E12,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
156,fb2bewae,,1,22,21,Outro,Results,2021-04-05 19:58:14.899827+00:00,1,,,0.00,156,1,1,44,E2,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
157,ls36567m,,1,22,21,Outro,Results,2021-04-05 19:58:14.926028+00:00,1,,,0.00,157,4,4,51,E3,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
158,y6b3b78g,,1,22,21,Outro,Results,2021-04-05 19:58:14.950505+00:00,1,,,0.00,158,4,1,76,E23,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
159,owxfo6gs,,1,22,21,Outro,Results,2021-04-05 19:58:15.072948+00:00,1,,,10.00,159,5,0,30,E1,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
160,omykpq6a,,1,22,21,Outro,Results,2021-04-05 19:58:15.104211+00:00,1,,,0.00,160,3,5,97,E2,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
161,1fxhllrb,,1,22,21,Outro,Results,2021-04-05 19:58:15.133310+00:00,1,,,10.00,161,5,1,48,E23,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
162,9mf3niua,,1,22,21,Outro,Results,2021-04-05 19:58:15.159674+00:00,1,,,10.00,162,1,3,15,E12,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
163,ue4zdm6g,,1,22,21,Outro,Results,2021-04-05 19:58:15.184851+00:00,1,,,10.00,163,3,5,65,E12,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
164,9aws496m,,1,22,21,Outro,Results,2021-04-05 19:58:15.210758+00:00,1,,,10.00,164,1,4,62,E2,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
165,pjfnlqnv,,1,22,21,Outro,Results,2021-04-05 19:58:15.235391+00:00,1,,,10.00,165,5,5,42,E23,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
166,tpkkuxlb,,1,22,21,Outro,Results,2021-04-05 19:58:15.259873+00:00,1,,,0.00,166,3,1,47,E12,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
167,l30pttdo,,1,22,21,Outro,Results,2021-04-05 19:58:15.284164+00:00,1,,,10.00,167,2,0,63,E23,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
168,mfp47wfc,,1,22,21,Outro,Results,2021-04-05 19:58:15.309650+00:00,1,,,10.00,168,5,2,30,E13,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
169,h76mwb9i,,1,22,21,Outro,Results,2021-04-05 19:58:15.334456+00:00,1,,,10.00,169,2,3,15,E3,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
170,kyiq1gms,,1,22,21,Outro,Results,2021-04-05 19:58:15.358133+00:00,1,,,0.00,170,1,1,90,E13,bet,90,,0.00,1,11,1,1,0kihcn1h,,,,,0
171,wtvplvmt,,1,22,21,Outro,Results,2021-04-05 19:58:15.383680+00:00,1,,,10.00,171,4,1,70,E3,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
172,a88r6nki,,1,22,21,Outro,Results,2021-04-05 19:58:15.409648+00:00,1,,,10.00,172,5,1,86,E3,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
173,icbj8851,,1,22,21,Outro,Results,2021-04-05 19:58:15.434271+00:00,1,,,0.00,173,2,1,73,E2,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
174,fja4i7q9,,1,22,21,Outro,Results,2021-04-05 19:58:15.458398+00:00,1,,,10.00,174,5,2,58,E12,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
175,ltiuppjg,,1,22,21,Outro,Results,2021-04-05 19:58:15.481951+00:00,1,,,0.00,175,2,0,82,E23,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
176,o79tornw,,1,22,21,Outro,Results,2021-04-05 19:58:15.506364+00:00,1,,,10.00,176,5,3,27,E1,lottery,82,5,10.00,1,11,1,1,0kihcn1h,,,,,0
177,cp451wev,,1,22,21,Outro,Results,2021-04-05 19:58:15.532030+00:00,1,,,10.00,177,0,2,63,E12,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
178,i3l3jmx5,,1,22,21,Outro,Results,2021-04-05 19:58:15.555590+00:00,1,,,10.00,178,3,2,31,E13,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
179,e4s2kcx4,,1,22,21,Outro,Results,2021-04-05 19:58:15.579847+00:00,1,,,0.00,179,1,3,76,E12,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
180,k1mgc7jg,,1,22,21,Outro,Results,2021-04-05 19:58:15.607912+00:00,1,,,0.00,180,1,1,80,E13,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
181,ek1soe3x,,1,22,21,Outro,Results,2021-04-05 19:58:15.635603+00:00,1,,,10.00,181,0,2,46,E23,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
182,qa17kt9p,,1,22,21,Outro,Results,2021-04-05 19:58:15.662282+00:00,1,,,10.00,182,0,3,7,E13,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
183,qv13w948,,1,22,21,Outro,Results,2021-04-05 19:58:15.689547+00:00,1,,,0.00,183,1,3,89,E3,bet,50,,0.00,1,11,1,1,0kihcn1h,,,,,0
184,5a8p9cpm,,1,22,21,Outro,Results,2021-04-05 19:58:15.720219+00:00,1,,,0.00,184,0,3,100,E3,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
185,ojxst0ne,,1,22,21,Outro,Results,2021-04-05 19:58:15.753198+00:00,1,,,0.00,185,5,3,25,E1,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
186,0w1lvfsh,,1,22,21,Outro,Results,2021-04-05 19:58:15.781843+00:00,1,,,10.00,186,3,3,24,E2,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
187,4pkuufqe,,1,22,21,Outro,Results,2021-04-05 19:58:15.806295+00:00,1,,,10.00,187,3,5,51,E1,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
188,cqad2yld,,1,22,21,Outro,Results,2021-04-05 19:58:15.834798+00:00,1,,,10.00,188,0,5,48,E3,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
189,8t051y2v,,1,22,21,Outro,Results,2021-04-05 19:58:15.858077+00:00,1,,,0.00,189,4,5,4,E1,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
190,1bjsjnmy,,1,22,21,Outro,Results,2021-04-05 19:58:15.882597+00:00,1,,,0.00,190,2,2,80,E2,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
191,ixx97fyq,,1,22,21,Outro,Results,2021-04-05 19:58:15.906699+00:00,1,,,10.00,191,1,2,76,E12,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
192,1bm0zgrh,,1,22,21,Outro,Results,2021-04-05 19:58:15.930133+00:00,1,,,0.00,192,5,2,20,E1,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
193,lsff8aj1,,1,22,21,Outro,Results,2021-04-05 19:58:15.954930+00:00,1,,,10.00,193,0,3,59,E3,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
194,jbfndqmg,,1,22,21,Outro,Results,2021-04-05 19:58:15.979832+00:00,1,,,0.00,194,3,1,9,E3,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
195,210hqgih,,1,22,21,Outro,Results,2021-04-05 19:58:16.003097+00:00,1,,,10.00,195,3,1,35,E3,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
196,89ozg2s1,,1,22,21,Outro,Results,2021-04-05 19:58:16.027961+00:00,1,,,0.00,196,4,1,64,E23,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
197,qpkhtzst,,1,22,21,Outro,Results,2021-04-05 19:58:16.051193+00:00,1,,,10.00,197,2,1,33,E1,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
198,q0vtkduz,,1,22,21,Outro,Results,2021-04-05 19:58:16.074740+00:00,1,,,0.00,198,1,0,2,E2,lottery,16,69,0.00,1,11,1,1,0kihcn1h,,,,,0
199,x9pba3b3,,1,22,21,Outro,Results,2021-04-05 19:58:16.099331+00:00,1,,,10.00,199,0,5,42,E2,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
200,r7ybffy5,,1,22,21,Outro,Results,2021-04-05 19:58:16.123344+00:00,1,,,10.00,200,0,3,64,E13,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
201,csnj9yqt,,1,22,21,Outro,Results,2021-04-05 19:58:16.148532+00:00,1,,,10.00,201,4,0,26,E13,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
202,u1urv0jn,,1,22,21,Outro,Results,2021-04-05 19:58:16.172449+00:00,1,,,10.00,202,5,0,76,E1,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
203,lummzzzh,,1,22,21,Outro,Results,2021-04-05 19:58:16.196683+00:00,1,,,0.00,203,3,1,6,E23,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
204,cdqt1xg9,,1,22,21,Outro,Results,2021-04-05 19:58:16.220885+00:00,1,,,10.00,204,0,0,24,E12,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
205,sbv2a0ou,,1,22,21,Outro,Results,2021-04-05 19:58:16.245356+00:00,1,,,10.00,205,5,5,61,E23,bet,32,,10.00,1,11,1,1,0kihcn1h,,,,,0
206,waoxatui,,1,22,21,Outro,Results,2021-04-05 19:58:16.269116+00:00,1,,,10.00,206,2,5,44,E3,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
207,bs6jy96a,,1,22,21,Outro,Results,2021-04-05 19:58:16.293131+00:00,1,,,0.00,207,3,2,14,E12,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
208,8ioqzq3k,,1,22,21,Outro,Results,2021-04-05 19:58:16.317931+00:00,1,,,10.00,208,2,5,56,E23,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
209,aej60uu4,,1,22,21,Outro,Results,2021-04-05 19:58:16.342810+00:00,1,,,0.00,209,5,3,93,E3,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
210,f1s8nrpk,,1,22,21,Outro,Results,2021-04-05 19:58:16.368019+00:00,1,,,10.00,210,5,5,78,E23,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
211,mao9wyxx,,1,22,21,Outro,Results,2021-04-05 19:58:16.392300+00:00,1,,,10.00,211,3,5,57,E3,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
212,965x3mtt,,1,22,21,Outro,Results,2021-04-05 19:58:16.417535+00:00,1,,,10.00,212,2,3,76,E2,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
213,dclt7mve,,1,22,21,Outro,Results,2021-04-05 19:58:16.443561+00:00,1,,,10.00,213,3,4,77,E23,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
214,su9rih4m,,1,22,21,Outro,Results,2021-04-05 19:58:16.470489+00:00,1,,,10.00,214,4,5,24,E13,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
215,5gkmayv7,,1,22,21,Outro,Results,2021-04-05 19:58:16.494764+00:00,1,,,10.00,215,3,0,44,E2,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
216,wcnn63gn,,1,22,21,Outro,Results,2021-04-05 19:58:16.520135+00:00,1,,,0.00,216,4,0,41,E2,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
217,ijfz9voy,,1,22,21,Outro,Results,2021-04-05 19:58:16.662110+00:00,1,,,10.00,217,3,3,4,E2,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
218,3gn09joy,,1,22,21,Outro,Results,2021-04-05 19:58:16.692171+00:00,1,,,0.00,218,4,1,86,E3,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
219,8aenmpsn,,1,22,21,Outro,Results,2021-04-05 19:58:16.719050+00:00,1,,,10.00,219,0,5,19,E2,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
220,7y3mu1fj,,1,22,21,Outro,Results,2021-04-05 19:58:16.745039+00:00,1,,,10.00,220,5,3,54,E1,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
221,gds9lly3,,1,22,21,Outro,Results,2021-04-05 19:58:16.771126+00:00,1,,,10.00,221,3,1,37,E12,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
222,zdv5vg06,,1,22,21,Outro,Results,2021-04-05 19:58:16.795125+00:00,1,,,10.00,222,0,3,72,E13,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
223,rxllvkmz,,1,22,21,Outro,Results,2021-04-05 19:58:16.819717+00:00,1,,,0.00,223,4,4,31,E13,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
224,e1z695kk,,1,22,21,Outro,Results,2021-04-05 19:58:16.844576+00:00,1,,,10.00,224,0,3,54,E2,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
225,kopodgzl,,1,22,21,Outro,Results,2021-04-05 19:58:16.869941+00:00,1,,,10.00,225,0,4,89,E23,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
226,h5lwzk4h,,1,22,21,Outro,Results,2021-04-05 19:58:16.894766+00:00,1,,,0.00,226,2,5,43,E13,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
227,fhjly7z9,,1,22,21,Outro,Results,2021-04-05 19:58:16.919379+00:00,1,,,10.00,227,5,2,48,E2,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
228,5jo4p669,,1,22,21,Outro,Results,2021-04-05 19:58:16.943954+00:00,1,,,0.00,228,4,5,34,E23,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
229,nodtbwhm,,1,22,21,Outro,Results,2021-04-05 19:58:16.968146+00:00,1,,,10.00,229,2,0,52,E13,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
230,6upf8nsq,,1,22,21,Outro,Results,2021-04-05 19:58:16.992987+00:00,1,,,10.00,230,1,3,41,E23,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
231,uo3q6tka,,1,22,21,Outro,Results,2021-04-05 19:58:17.016719+00:00,1,,,10.00,231,4,1,4,E13,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
232,uweshnnb,,1,22,21,Outro,Results,2021-04-05 19:58:17.041369+00:00,1,,,0.00,232,4,3,97,E3,bet,66,,0.00,1,11,1,1,0kihcn1h,,,,,0
233,u1jr73uh,,1,22,21,Outro,Results,2021-04-05 19:58:17.066433+00:00,1,,,10.00,233,2,3,20,E13,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
234,hxggpplq,,1,22,21,Outro,Results,2021-04-05 19:58:17.091933+00:00,1,,,0.00,234,3,1,23,E12,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
235,gtpwqugl,,1,22,21,Outro,Results,2021-04-05 19:58:17.115839+00:00,1,,,0.00,235,1,2,26,E23,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
236,ei7gxdam,,1,22,21,Outro,Results,2021-04-05 19:58:17.140558+00:00,1,,,10.00,236,5,1,81,E12,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
237,7ohjb4t0,,1,22,21,Outro,Results,2021-04-05 19:58:17.165341+00:00,1,,,10.00,237,0,4,43,E13,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
238,7un98c21,,1,22,21,Outro,Results,2021-04-05 19:58:17.190594+00:00,1,,,10.00,238,0,3,47,E23,bet,1,,10.00,1,11,1,1,0kihcn1h,,,,,0
239,k1kh1b9v,,1,22,21,Outro,Results,2021-04-05 19:58:17.215486+00:00,1,,,0.00,239,5,2,97,E13,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
240,q3r8li32,,1,22,21,Outro,Results,2021-04-05 19:58:17.239440+00:00,1,,,10.00,240,5,0,47,E12,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
241,wuk9t8bf,,1,22,21,Outro,Results,2021-04-05 19:58:17.264554+00:00,1,,,0.00,241,2,4,30,E1,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
242,m4ahrcw1,,1,22,21,Outro,Results,2021-04-05 19:58:17.290371+00:00,1,,,10.00,242,3,0,81,E23,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
243,m7m7fazf,,1,22,21,Outro,Results,2021-04-05 19:58:17.315581+00:00,1,,,0.00,243,0,1,26,E12,,,,0.00,1,11,1,1,0kihcn1h,,,,,0
