participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.BaillonQ1,player.BaillonQ2,player.BaillonQ3,player.BaillonQ4,player.BaillonQ5,player.CQ2,player.review_weather,player.review_instructions,player.window_width,player.window_height,player.browser,player.matching_probability,player.pivotal_lottery,player.payment_mechanism,player.random_draw,player.event_decision,player.success,player.is_relevant,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
484,f5cwxb1d,,1,63,63,terminate,Results,2021-01-13 12:26:31.758076+00:00,1,,,10.00,484,,,,,,8,1,2,16,9,Chrome Test,22,23,Lotterie,59,E3,0,0,0.00,1,5,jing3te6,,,,,0
485,7qvtvy5w,,1,63,63,terminate,Results,2021-01-13 12:26:31.781180+00:00,1,,,0.00,485,,,,,,8,1,3,16,9,Chrome Test,97,79,Wette,76,E3,0,0,0.00,1,5,jing3te6,,,,,0
486,65afc60i,,1,63,63,terminate,Results,2021-01-13 12:26:31.804510+00:00,1,,,0.00,486,,,,,,8,2,4,16,9,Chrome Test,11,50,Lotterie,0,E13,1,0,0.00,1,5,jing3te6,,,,,0
487,017i9uvg,,1,63,63,terminate,Results,2021-01-13 12:26:31.826889+00:00,1,,,10.00,487,,,,,,8,1,4,16,9,Chrome Test,40,71,Lotterie,43,E3,1,0,0.00,1,5,jing3te6,,,,,0
488,hz784u1h,,1,63,63,terminate,Results,2021-01-13 12:26:31.849841+00:00,1,,,10.00,488,,,,,,8,2,1,16,9,Chrome Test,9,1,Wette,96,E1,1,0,0.00,1,5,jing3te6,,,,,0
489,n5h09h1f,,1,63,63,terminate,Results,2021-01-13 12:26:31.873387+00:00,1,,,10.00,489,,,,,,8,1,1,16,9,Chrome Test,19,45,Lotterie,16,E2,1,0,0.00,1,5,jing3te6,,,,,0
490,ggcykq4k,,1,63,63,terminate,Results,2021-01-13 12:26:31.899547+00:00,1,,,0.00,490,,,,,,8,2,4,16,9,Chrome Test,75,44,Wette,3,E13,1,0,0.00,1,5,jing3te6,,,,,0
491,26ggp0zq,,1,63,63,terminate,Results,2021-01-13 12:26:31.923240+00:00,1,,,0.00,491,,,,,,8,2,2,16,9,Chrome Test,34,1,Wette,75,E1,0,0,0.00,1,5,jing3te6,,,,,0
492,nvq68ini,,1,63,63,terminate,Results,2021-01-13 12:26:31.945997+00:00,1,,,0.00,492,,,,,,8,1,3,16,9,Chrome Test,62,29,Wette,20,E13,1,0,0.00,1,5,jing3te6,,,,,0
493,t7ldgn4w,,1,63,63,terminate,Results,2021-01-13 12:26:31.968170+00:00,1,,,0.00,493,,,,,,8,2,1,16,9,Chrome Test,8,96,Lotterie,52,E13,1,0,0.00,1,5,jing3te6,,,,,0
494,zc9t4i4x,,1,63,63,terminate,Results,2021-01-13 12:26:31.990929+00:00,1,,,0.00,494,,,,,,8,1,3,16,9,Chrome Test,28,76,Lotterie,18,E13,1,0,0.00,1,5,jing3te6,,,,,0
495,m7x7bxro,,1,63,63,terminate,Results,2021-01-13 12:26:32.014161+00:00,1,,,10.00,495,,,,,,8,1,1,16,9,Chrome Test,22,71,Lotterie,4,E3,1,0,0.00,1,5,jing3te6,,,,,0
496,jl6cze0g,,1,63,63,terminate,Results,2021-01-13 12:26:32.037157+00:00,1,,,10.00,496,,,,,,8,1,3,16,9,Chrome Test,87,20,Wette,94,E3,0,0,0.00,1,5,jing3te6,,,,,0
497,t3p2bspm,,1,63,63,terminate,Results,2021-01-13 12:26:32.060423+00:00,1,,,0.00,497,,,,,,8,2,3,16,9,Chrome Test,60,3,Wette,51,E2,0,0,0.00,1,5,jing3te6,,,,,0
498,2ylby3lr,,1,63,63,terminate,Results,2021-01-13 12:26:32.084061+00:00,1,,,0.00,498,,,,,,8,2,2,16,9,Chrome Test,13,37,Lotterie,99,E23,0,0,0.00,1,5,jing3te6,,,,,0
499,z8hssya4,,1,63,63,terminate,Results,2021-01-13 12:26:32.107618+00:00,1,,,10.00,499,,,,,,8,2,4,16,9,Chrome Test,83,77,Wette,51,E12,1,0,0.00,1,5,jing3te6,,,,,0
500,dzxrdfxg,,1,63,63,terminate,Results,2021-01-13 12:26:32.129854+00:00,1,,,10.00,500,,,,,,8,2,1,16,9,Chrome Test,35,20,Wette,4,E23,0,0,0.00,1,5,jing3te6,,,,,0
1,tu4e1j7x,,1,63,63,terminate,Results,2021-01-13 12:26:19.601275+00:00,1,,,0.00,1,,,,,,8,2,4,16,9,Chrome Test,41,26,Wette,46,E2,0,0,0.00,1,6,jing3te6,,,,,0
2,1bt3adq0,,1,63,63,terminate,Results,2021-01-13 12:26:19.650511+00:00,1,,,0.00,2,,,,,,8,1,4,16,9,Chrome Test,64,0,Wette,42,E1,0,0,0.00,1,6,jing3te6,,,,,0
3,7jny5nkb,,1,63,63,terminate,Results,2021-01-13 12:26:19.673271+00:00,1,,,10.00,3,,,,,,8,1,2,16,9,Chrome Test,12,88,Lotterie,15,E23,1,0,0.00,1,6,jing3te6,,,,,0
4,xqbgfwwf,,1,63,63,terminate,Results,2021-01-13 12:26:19.696306+00:00,1,,,0.00,4,,,,,,8,2,2,16,9,Chrome Test,32,53,Lotterie,14,E23,1,0,0.00,1,6,jing3te6,,,,,0
5,f3eq6sen,,1,63,63,terminate,Results,2021-01-13 12:26:19.720212+00:00,1,,,10.00,5,,,,,,8,1,4,16,9,Chrome Test,15,7,Wette,24,E13,1,0,0.00,1,6,jing3te6,,,,,0
6,ljkbwfd6,,1,63,63,terminate,Results,2021-01-13 12:26:19.744247+00:00,1,,,10.00,6,,,,,,8,1,3,16,9,Chrome Test,58,73,Lotterie,87,E1,0,0,0.00,1,6,jing3te6,,,,,0
7,9bbvvn5c,,1,63,63,terminate,Results,2021-01-13 12:26:19.767685+00:00,1,,,10.00,7,,,,,,8,2,2,16,9,Chrome Test,54,91,Lotterie,90,E23,1,0,0.00,1,6,jing3te6,,,,,0
8,yb8cy6ee,,1,63,63,terminate,Results,2021-01-13 12:26:19.790175+00:00,1,,,10.00,8,,,,,,8,1,1,16,9,Chrome Test,71,16,Wette,39,E23,1,0,0.00,1,6,jing3te6,,,,,0
9,ud2ct78f,,1,63,63,terminate,Results,2021-01-13 12:26:19.812564+00:00,1,,,0.00,9,,,,,,8,1,3,16,9,Chrome Test,86,79,Wette,65,E12,1,0,0.00,1,6,jing3te6,,,,,0
10,4jndvc1b,,1,63,63,terminate,Results,2021-01-13 12:26:19.836627+00:00,1,,,0.00,10,,,,,,8,2,1,16,9,Chrome Test,98,17,Wette,44,E2,0,0,0.00,1,6,jing3te6,,,,,0
11,b0mt52e6,,1,63,63,terminate,Results,2021-01-13 12:26:19.859827+00:00,1,,,0.00,11,,,,,,8,1,2,16,9,Chrome Test,17,66,Lotterie,61,E12,1,0,0.00,1,6,jing3te6,,,,,0
12,x8rfhnen,,1,63,63,terminate,Results,2021-01-13 12:26:19.883247+00:00,1,,,10.00,12,,,,,,8,1,1,16,9,Chrome Test,64,72,Lotterie,36,E3,1,0,0.00,1,6,jing3te6,,,,,0
13,ittupnam,,1,63,63,terminate,Results,2021-01-13 12:26:19.905602+00:00,1,,,0.00,13,,,,,,8,1,4,16,9,Chrome Test,75,30,Wette,97,E23,0,0,0.00,1,6,jing3te6,,,,,0
14,6o6wzs64,,1,63,63,terminate,Results,2021-01-13 12:26:19.929176+00:00,1,,,10.00,14,,,,,,8,2,2,16,9,Chrome Test,86,67,Wette,45,E13,1,0,0.00,1,6,jing3te6,,,,,0
15,9b7nrtng,,1,63,63,terminate,Results,2021-01-13 12:26:19.951568+00:00,1,,,0.00,15,,,,,,8,2,4,16,9,Chrome Test,96,9,Wette,52,E2,1,0,0.00,1,6,jing3te6,,,,,0
16,15u6g5z2,,1,63,63,terminate,Results,2021-01-13 12:26:19.974449+00:00,1,,,0.00,16,,,,,,8,2,1,16,9,Chrome Test,52,60,Lotterie,93,E23,0,0,0.00,1,6,jing3te6,,,,,0
17,lvxmo3hp,,1,63,63,terminate,Results,2021-01-13 12:26:19.998436+00:00,1,,,0.00,17,,,,,,8,1,4,16,9,Chrome Test,31,45,Lotterie,16,E12,1,0,0.00,1,6,jing3te6,,,,,0
18,u5qec9y9,,1,63,63,terminate,Results,2021-01-13 12:26:20.022389+00:00,1,,,0.00,18,,,,,,8,2,3,16,9,Chrome Test,42,2,Wette,75,E23,0,1,0.00,1,6,jing3te6,,,,,0
19,q2d4cc7w,,1,63,63,terminate,Results,2021-01-13 12:26:20.045434+00:00,1,,,10.00,19,,,,,,8,2,2,16,9,Chrome Test,74,78,Lotterie,55,E2,1,0,0.00,1,6,jing3te6,,,,,0
20,vz4n965p,,1,63,63,terminate,Results,2021-01-13 12:26:20.068771+00:00,1,,,10.00,20,,,,,,8,1,2,16,9,Chrome Test,59,51,Wette,53,E1,1,0,0.00,1,6,jing3te6,,,,,0
21,tyvzciwy,,1,63,63,terminate,Results,2021-01-13 12:26:20.095058+00:00,1,,,10.00,21,,,,,,8,1,4,16,9,Chrome Test,13,15,Lotterie,55,E12,0,0,0.00,1,6,jing3te6,,,,,0
22,2zbiewmw,,1,63,63,terminate,Results,2021-01-13 12:26:20.118226+00:00,1,,,0.00,22,,,,,,8,2,3,16,9,Chrome Test,15,10,Wette,47,E13,1,0,0.00,1,6,jing3te6,,,,,0
23,n3qfs2ks,,1,63,63,terminate,Results,2021-01-13 12:26:20.143725+00:00,1,,,0.00,23,,,,,,8,2,1,16,9,Chrome Test,22,68,Lotterie,34,E1,1,0,0.00,1,6,jing3te6,,,,,0
24,6unkmqc2,,1,63,63,terminate,Results,2021-01-13 12:26:20.166852+00:00,1,,,10.00,24,,,,,,8,1,3,16,9,Chrome Test,35,54,Lotterie,97,E3,0,0,0.00,1,6,jing3te6,,,,,0
25,awkcp7v8,,1,63,63,terminate,Results,2021-01-13 12:26:20.189396+00:00,1,,,0.00,25,,,,,,8,2,2,16,9,Chrome Test,1,55,Lotterie,55,E1,1,0,0.00,1,6,jing3te6,,,,,0
26,g9blo0w4,,1,63,63,terminate,Results,2021-01-13 12:26:20.212275+00:00,1,,,10.00,26,,,,,,8,2,4,16,9,Chrome Test,24,19,Wette,86,E2,1,0,0.00,1,6,jing3te6,,,,,0
27,hbo0nzcr,,1,63,63,terminate,Results,2021-01-13 12:26:20.323474+00:00,1,,,10.00,27,,,,,,8,1,2,16,9,Chrome Test,26,45,Lotterie,72,E13,0,0,0.00,1,6,jing3te6,,,,,0
28,i9qo2nao,,1,63,63,terminate,Results,2021-01-13 12:26:20.351164+00:00,1,,,10.00,28,,,,,,8,2,3,16,9,Chrome Test,58,53,Wette,16,E3,0,0,0.00,1,6,jing3te6,,,,,0
29,otax0bc0,,1,63,63,terminate,Results,2021-01-13 12:26:20.378394+00:00,1,,,10.00,29,,,,,,8,1,4,16,9,Chrome Test,26,43,Lotterie,14,E12,1,0,0.00,1,6,jing3te6,,,,,0
30,xocdyd43,,1,63,63,terminate,Results,2021-01-13 12:26:20.404209+00:00,1,,,10.00,30,,,,,,8,1,2,16,9,Chrome Test,91,12,Wette,21,E2,0,0,0.00,1,6,jing3te6,,,,,0
31,jhw43vo1,,1,63,63,terminate,Results,2021-01-13 12:26:20.427659+00:00,1,,,10.00,31,,,,,,8,2,1,16,9,Chrome Test,58,29,Wette,27,E23,0,0,0.00,1,6,jing3te6,,,,,0
32,1f80r52g,,1,63,63,terminate,Results,2021-01-13 12:26:20.450896+00:00,1,,,10.00,32,,,,,,8,2,3,16,9,Chrome Test,90,24,Wette,88,E13,0,0,0.00,1,6,jing3te6,,,,,0
33,4t5976lj,,1,63,63,terminate,Results,2021-01-13 12:26:20.474002+00:00,1,,,10.00,33,,,,,,8,1,2,16,9,Chrome Test,33,79,Lotterie,50,E23,1,0,0.00,1,6,jing3te6,,,,,0
34,b0oq8d29,,1,63,63,terminate,Results,2021-01-13 12:26:20.496044+00:00,1,,,10.00,34,,,,,,8,1,1,16,9,Chrome Test,90,30,Wette,54,E3,0,0,0.00,1,6,jing3te6,,,,,0
35,f8d81xxk,,1,63,63,terminate,Results,2021-01-13 12:26:20.518054+00:00,1,,,0.00,35,,,,,,8,2,1,16,9,Chrome Test,86,64,Wette,17,E12,1,0,0.00,1,6,jing3te6,,,,,0
36,llz6ai0f,,1,63,63,terminate,Results,2021-01-13 12:26:20.541650+00:00,1,,,10.00,36,,,,,,8,2,3,16,9,Chrome Test,24,99,Lotterie,24,E13,1,0,0.00,1,6,jing3te6,,,,,0
37,k6ldupgo,,1,63,63,terminate,Results,2021-01-13 12:26:20.564665+00:00,1,,,0.00,37,,,,,,8,2,1,16,9,Chrome Test,48,81,Lotterie,16,E12,1,0,0.00,1,6,jing3te6,,,,,0
38,yhk26a8j,,1,63,63,terminate,Results,2021-01-13 12:26:20.587027+00:00,1,,,10.00,38,,,,,,8,2,1,16,9,Chrome Test,76,20,Wette,0,E3,0,0,0.00,1,6,jing3te6,,,,,0
39,pnpvewod,,1,63,63,terminate,Results,2021-01-13 12:26:20.609233+00:00,1,,,10.00,39,,,,,,8,2,1,16,9,Chrome Test,61,57,Wette,84,E1,0,0,0.00,1,6,jing3te6,,,,,0
40,cwsit9fl,,1,63,63,terminate,Results,2021-01-13 12:26:20.633205+00:00,1,,,0.00,40,,,,,,8,2,4,16,9,Chrome Test,98,60,Wette,0,E3,0,1,0.00,1,6,jing3te6,,,,,0
41,x2pz5m8r,,1,63,63,terminate,Results,2021-01-13 12:26:20.656176+00:00,1,,,0.00,41,,,,,,8,2,2,16,9,Chrome Test,74,39,Wette,79,E1,1,0,0.00,1,6,jing3te6,,,,,0
42,pxfe3nnv,,1,63,63,terminate,Results,2021-01-13 12:26:20.678782+00:00,1,,,0.00,42,,,,,,8,2,1,16,9,Chrome Test,33,98,Lotterie,29,E1,1,0,0.00,1,6,jing3te6,,,,,0
43,rwi3o2hs,,1,63,63,terminate,Results,2021-01-13 12:26:20.701046+00:00,1,,,10.00,43,,,,,,8,1,4,16,9,Chrome Test,100,31,Wette,20,E3,0,0,0.00,1,6,jing3te6,,,,,0
44,my6jhmqh,,1,63,63,terminate,Results,2021-01-13 12:26:20.723158+00:00,1,,,0.00,44,,,,,,8,1,3,16,9,Chrome Test,40,26,Wette,67,E1,1,0,0.00,1,6,jing3te6,,,,,0
45,kumis196,,1,63,63,terminate,Results,2021-01-13 12:26:20.746873+00:00,1,,,10.00,45,,,,,,8,1,4,16,9,Chrome Test,81,65,Wette,62,E12,1,0,0.00,1,6,jing3te6,,,,,0
46,1mi4ly9v,,1,63,63,terminate,Results,2021-01-13 12:26:20.769411+00:00,1,,,0.00,46,,,,,,8,1,4,16,9,Chrome Test,28,1,Wette,99,E12,1,0,0.00,1,6,jing3te6,,,,,0
47,wy7pym1j,,1,63,63,terminate,Results,2021-01-13 12:26:20.791815+00:00,1,,,0.00,47,,,,,,8,2,1,16,9,Chrome Test,30,81,Lotterie,36,E1,1,0,0.00,1,6,jing3te6,,,,,0
48,raha2v1v,,1,63,63,terminate,Results,2021-01-13 12:26:20.814555+00:00,1,,,10.00,48,,,,,,8,2,1,16,9,Chrome Test,97,67,Wette,32,E23,0,0,0.00,1,6,jing3te6,,,,,0
49,dgd5hqdz,,1,63,63,terminate,Results,2021-01-13 12:26:20.837913+00:00,1,,,0.00,49,,,,,,8,2,3,16,9,Chrome Test,79,97,Lotterie,36,E13,1,0,0.00,1,6,jing3te6,,,,,0
50,wywz853l,,1,63,63,terminate,Results,2021-01-13 12:26:20.860725+00:00,1,,,0.00,50,,,,,,8,1,2,16,9,Chrome Test,55,61,Lotterie,76,E2,0,0,0.00,1,6,jing3te6,,,,,0
51,622jlor1,,1,63,63,terminate,Results,2021-01-13 12:26:20.884075+00:00,1,,,10.00,51,,,,,,8,1,1,16,9,Chrome Test,9,82,Lotterie,33,E2,1,0,0.00,1,6,jing3te6,,,,,0
52,ty5aekf7,,1,63,63,terminate,Results,2021-01-13 12:26:20.906576+00:00,1,,,0.00,52,,,,,,8,2,4,16,9,Chrome Test,66,10,Wette,91,E12,1,0,0.00,1,6,jing3te6,,,,,0
53,lej7bq7p,,1,63,63,terminate,Results,2021-01-13 12:26:20.929338+00:00,1,,,10.00,53,,,,,,8,1,1,16,9,Chrome Test,17,78,Lotterie,46,E2,1,0,0.00,1,6,jing3te6,,,,,0
54,an0k2cth,,1,63,63,terminate,Results,2021-01-13 12:26:20.952685+00:00,1,,,0.00,54,,,,,,8,1,3,16,9,Chrome Test,11,92,Lotterie,98,E23,0,0,0.00,1,6,jing3te6,,,,,0
55,eecl5fo5,,1,63,63,terminate,Results,2021-01-13 12:26:20.975134+00:00,1,,,0.00,55,,,,,,8,1,2,16,9,Chrome Test,22,20,Wette,81,E23,1,0,0.00,1,6,jing3te6,,,,,0
56,kav21s5l,,1,63,63,terminate,Results,2021-01-13 12:26:20.997645+00:00,1,,,0.00,56,,,,,,8,1,3,16,9,Chrome Test,72,89,Lotterie,25,E12,1,0,0.00,1,6,jing3te6,,,,,0
57,snbe7yvf,,1,63,63,terminate,Results,2021-01-13 12:26:21.034962+00:00,1,,,10.00,57,,,,,,8,2,2,16,9,Chrome Test,13,83,Lotterie,15,E23,1,1,10.00,1,6,jing3te6,,,,,0
58,f06wd559,,1,63,63,terminate,Results,2021-01-13 12:26:21.058251+00:00,1,,,10.00,58,,,,,,8,1,2,16,9,Chrome Test,10,84,Lotterie,16,E1,1,0,0.00,1,6,jing3te6,,,,,0
59,h16e4whn,,1,63,63,terminate,Results,2021-01-13 12:26:21.082004+00:00,1,,,10.00,59,,,,,,8,1,2,16,9,Chrome Test,50,65,Lotterie,45,E13,1,0,0.00,1,6,jing3te6,,,,,0
60,9wgjgi65,,1,63,63,terminate,Results,2021-01-13 12:26:21.104334+00:00,1,,,10.00,60,,,,,,8,2,1,16,9,Chrome Test,70,17,Wette,39,E3,0,0,0.00,1,6,jing3te6,,,,,0
61,6ltsxd9l,,1,63,63,terminate,Results,2021-01-13 12:26:21.127262+00:00,1,,,10.00,61,,,,,,8,1,1,16,9,Chrome Test,62,71,Lotterie,34,E1,1,0,0.00,1,6,jing3te6,,,,,0
62,46q71l7q,,1,63,63,terminate,Results,2021-01-13 12:26:21.151026+00:00,1,,,0.00,62,,,,,,8,2,1,16,9,Chrome Test,28,96,Lotterie,96,E12,1,0,0.00,1,6,jing3te6,,,,,0
63,ix12p3zu,,1,63,63,terminate,Results,2021-01-13 12:26:21.173691+00:00,1,,,10.00,63,,,,,,8,1,2,16,9,Chrome Test,84,83,Wette,86,E2,0,0,0.00,1,6,jing3te6,,,,,0
64,bq2gqx72,,1,63,63,terminate,Results,2021-01-13 12:26:21.196047+00:00,1,,,10.00,64,,,,,,8,1,2,16,9,Chrome Test,65,55,Wette,67,E3,0,0,0.00,1,6,jing3te6,,,,,0
65,aanjshkd,,1,63,63,terminate,Results,2021-01-13 12:26:21.218488+00:00,1,,,0.00,65,,,,,,8,2,2,16,9,Chrome Test,40,25,Wette,83,E2,0,0,0.00,1,6,jing3te6,,,,,0
66,ac7l0tak,,1,63,63,terminate,Results,2021-01-13 12:26:21.241445+00:00,1,,,10.00,66,,,,,,8,1,1,16,9,Chrome Test,65,79,Lotterie,44,E13,1,0,0.00,1,6,jing3te6,,,,,0
67,2x0zpzbe,,1,63,63,terminate,Results,2021-01-13 12:26:21.266599+00:00,1,,,0.00,67,,,,,,8,2,4,16,9,Chrome Test,16,44,Lotterie,8,E23,1,0,0.00,1,6,jing3te6,,,,,0
68,81t2d9gb,,1,63,63,terminate,Results,2021-01-13 12:26:21.294164+00:00,1,,,10.00,68,,,,,,8,2,4,16,9,Chrome Test,15,90,Lotterie,92,E2,0,0,0.00,1,6,jing3te6,,,,,0
69,in3uvxq9,,1,63,63,terminate,Results,2021-01-13 12:26:21.318922+00:00,1,,,10.00,69,,,,,,8,2,2,16,9,Chrome Test,63,14,Wette,97,E1,1,0,0.00,1,6,jing3te6,,,,,0
70,s2s9epif,,1,63,63,terminate,Results,2021-01-13 12:26:21.345019+00:00,1,,,10.00,70,,,,,,8,1,1,16,9,Chrome Test,81,5,Wette,23,E13,0,0,0.00,1,6,jing3te6,,,,,0
71,5jzuq4n4,,1,63,63,terminate,Results,2021-01-13 12:26:21.370289+00:00,1,,,0.00,71,,,,,,8,2,3,16,9,Chrome Test,6,22,Lotterie,67,E2,0,0,0.00,1,6,jing3te6,,,,,0
72,sa7g8m0j,,1,63,63,terminate,Results,2021-01-13 12:26:21.392999+00:00,1,,,0.00,72,,,,,,8,1,4,16,9,Chrome Test,91,93,Lotterie,52,E1,1,0,0.00,1,6,jing3te6,,,,,0
73,uuuf1pok,,1,63,63,terminate,Results,2021-01-13 12:26:21.415712+00:00,1,,,10.00,73,,,,,,8,2,4,16,9,Chrome Test,35,52,Lotterie,80,E13,0,0,0.00,1,6,jing3te6,,,,,0
74,9dbsx05w,,1,63,63,terminate,Results,2021-01-13 12:26:21.438773+00:00,1,,,10.00,74,,,,,,8,1,4,16,9,Chrome Test,10,1,Wette,33,E1,1,0,0.00,1,6,jing3te6,,,,,0
75,zankg438,,1,63,63,terminate,Results,2021-01-13 12:26:21.461747+00:00,1,,,10.00,75,,,,,,8,2,2,16,9,Chrome Test,15,23,Lotterie,78,E1,0,0,0.00,1,6,jing3te6,,,,,0
76,uarzxzka,,1,63,63,terminate,Results,2021-01-13 12:26:21.549059+00:00,1,,,10.00,76,,,,,,8,2,4,16,9,Chrome Test,4,76,Lotterie,68,E1,1,0,0.00,1,6,jing3te6,,,,,0
77,ocpa1nmp,,1,63,63,terminate,Results,2021-01-13 12:26:21.575282+00:00,1,,,10.00,77,,,,,,8,1,3,16,9,Chrome Test,61,97,Lotterie,67,E13,1,0,0.00,1,6,jing3te6,,,,,0
78,hslbx5wa,,1,63,63,terminate,Results,2021-01-13 12:26:21.598556+00:00,1,,,10.00,78,,,,,,8,1,4,16,9,Chrome Test,33,72,Lotterie,94,E12,0,0,0.00,1,6,jing3te6,,,,,0
79,4veegvra,,1,63,63,terminate,Results,2021-01-13 12:26:21.621708+00:00,1,,,10.00,79,,,,,,8,2,2,16,9,Chrome Test,45,72,Lotterie,26,E2,1,0,0.00,1,6,jing3te6,,,,,0
80,pmx7il7g,,1,63,63,terminate,Results,2021-01-13 12:26:21.646086+00:00,1,,,10.00,80,,,,,,8,2,2,16,9,Chrome Test,78,59,Wette,64,E13,0,0,0.00,1,6,jing3te6,,,,,0
81,5g8yc8df,,1,63,63,terminate,Results,2021-01-13 12:26:21.679429+00:00,1,,,10.00,81,,,,,,8,2,4,16,9,Chrome Test,22,81,Lotterie,3,E23,1,0,0.00,1,6,jing3te6,,,,,0
82,8o8p9rq3,,1,63,63,terminate,Results,2021-01-13 12:26:21.705294+00:00,1,,,10.00,82,,,,,,8,1,1,16,9,Chrome Test,92,58,Wette,19,E12,1,0,0.00,1,6,jing3te6,,,,,0
83,orjd3ku6,,1,63,63,terminate,Results,2021-01-13 12:26:21.730098+00:00,1,,,0.00,83,,,,,,8,1,3,16,9,Chrome Test,77,57,Wette,80,E1,0,0,0.00,1,6,jing3te6,,,,,0
84,zw0qh195,,1,63,63,terminate,Results,2021-01-13 12:26:21.754995+00:00,1,,,0.00,84,,,,,,8,1,4,16,9,Chrome Test,29,29,Lotterie,46,E2,0,0,0.00,1,6,jing3te6,,,,,0
85,50sfg9uk,,1,63,63,terminate,Results,2021-01-13 12:26:21.778825+00:00,1,,,10.00,85,,,,,,8,2,4,16,9,Chrome Test,66,67,Lotterie,6,E1,1,0,0.00,1,6,jing3te6,,,,,0
86,d7ilkbqe,,1,63,63,terminate,Results,2021-01-13 12:26:21.801555+00:00,1,,,0.00,86,,,,,,8,2,3,16,9,Chrome Test,52,95,Lotterie,24,E2,1,0,0.00,1,6,jing3te6,,,,,0
87,c1fc39a7,,1,63,63,terminate,Results,2021-01-13 12:26:21.824348+00:00,1,,,10.00,87,,,,,,8,2,2,16,9,Chrome Test,34,16,Wette,42,E3,0,0,0.00,1,6,jing3te6,,,,,0
88,lsnrunmm,,1,63,63,terminate,Results,2021-01-13 12:26:21.850018+00:00,1,,,0.00,88,,,,,,8,1,1,16,9,Chrome Test,71,65,Wette,43,E13,0,0,0.00,1,6,jing3te6,,,,,0
89,enlrudz8,,1,63,63,terminate,Results,2021-01-13 12:26:21.873766+00:00,1,,,0.00,89,,,,,,8,1,4,16,9,Chrome Test,75,42,Wette,52,E23,1,0,0.00,1,6,jing3te6,,,,,0
90,j6u3cxgk,,1,63,63,terminate,Results,2021-01-13 12:26:21.896361+00:00,1,,,10.00,90,,,,,,8,2,2,16,9,Chrome Test,85,36,Wette,85,E12,1,0,0.00,1,6,jing3te6,,,,,0
91,x68x5pou,,1,63,63,terminate,Results,2021-01-13 12:26:21.919227+00:00,1,,,0.00,91,,,,,,8,1,2,16,9,Chrome Test,99,66,Wette,75,E23,0,0,0.00,1,6,jing3te6,,,,,0
92,roo60qq5,,1,63,63,terminate,Results,2021-01-13 12:26:21.941839+00:00,1,,,0.00,92,,,,,,8,2,4,16,9,Chrome Test,49,93,Lotterie,90,E13,1,0,0.00,1,6,jing3te6,,,,,0
93,pmg8nu3u,,1,63,63,terminate,Results,2021-01-13 12:26:21.965356+00:00,1,,,0.00,93,,,,,,8,1,3,16,9,Chrome Test,19,92,Lotterie,55,E2,1,0,0.00,1,6,jing3te6,,,,,0
94,2rinlaq2,,1,63,63,terminate,Results,2021-01-13 12:26:21.988002+00:00,1,,,0.00,94,,,,,,8,2,4,16,9,Chrome Test,53,13,Wette,74,E2,1,0,0.00,1,6,jing3te6,,,,,0
95,ibseh6jj,,1,63,63,terminate,Results,2021-01-13 12:26:22.010896+00:00,1,,,0.00,95,,,,,,8,1,2,16,9,Chrome Test,15,49,Lotterie,43,E23,1,0,0.00,1,6,jing3te6,,,,,0
96,kvl2vrw3,,1,63,63,terminate,Results,2021-01-13 12:26:22.033943+00:00,1,,,10.00,96,,,,,,8,2,2,16,9,Chrome Test,85,66,Wette,91,E23,1,0,0.00,1,6,jing3te6,,,,,0
97,ha71dwed,,1,63,63,terminate,Results,2021-01-13 12:26:22.057739+00:00,1,,,10.00,97,,,,,,8,1,4,16,9,Chrome Test,52,57,Lotterie,65,E12,0,0,0.00,1,6,jing3te6,,,,,0
98,uiqvc7oj,,1,63,63,terminate,Results,2021-01-13 12:26:22.081611+00:00,1,,,10.00,98,,,,,,8,2,4,16,9,Chrome Test,27,90,Lotterie,47,E23,1,0,0.00,1,6,jing3te6,,,,,0
99,37pmnwoz,,1,63,63,terminate,Results,2021-01-13 12:26:22.104423+00:00,1,,,0.00,99,,,,,,8,2,3,16,9,Chrome Test,24,17,Wette,2,E13,1,0,0.00,1,6,jing3te6,,,,,0
100,43xko5e2,,1,63,63,terminate,Results,2021-01-13 12:26:22.127643+00:00,1,,,10.00,100,,,,,,8,1,4,16,9,Chrome Test,57,15,Wette,62,E13,1,1,10.00,1,6,jing3te6,,,,,0
101,bt24rbbe,,1,63,63,terminate,Results,2021-01-13 12:26:22.151261+00:00,1,,,0.00,101,,,,,,8,1,3,16,9,Chrome Test,64,47,Wette,13,E23,1,0,0.00,1,6,jing3te6,,,,,0
102,7pc4z5sh,,1,63,63,terminate,Results,2021-01-13 12:26:22.173998+00:00,1,,,0.00,102,,,,,,8,2,3,16,9,Chrome Test,92,49,Wette,89,E2,1,0,0.00,1,6,jing3te6,,,,,0
103,4o7va685,,1,63,63,terminate,Results,2021-01-13 12:26:22.197152+00:00,1,,,10.00,103,,,,,,8,2,1,16,9,Chrome Test,74,20,Wette,9,E12,1,0,0.00,1,6,jing3te6,,,,,0
